ascat_1,ascat_2,ascat_3,date
-64.7403,96.284,1,2016001
-64.6775,96.2946,1,2016002
-64.6775,96.2946,1,2016003
-64.6775,96.2946,1,2016004
-64.6775,96.2946,1,2016005
-64.7215,96.2825,1,2016006
-64.7215,96.2825,1,2016007
-64.7215,96.2825,1,2016008
-64.7215,96.2825,1,2016009
-64.7215,96.2825,1,2016010
-64.7074,96.4196,1,2016011
-64.7074,96.4196,1,2016012
-64.7072,96.3241,0,2016013
-64.707,96.2286,1,2016014
-64.707,96.2286,1,2016015
-64.707,96.2286,1,2016016
-64.707,96.2286,1,2016017
-64.707,96.2286,0,2016018
-64.707,96.2286,1,2016019
-64.707,96.2286,1,2016020
-64.707,96.2286,1,2016021
-64.707,96.2286,1,2016022
-64.707,96.2286,1,2016023
-64.7436,96.2514,0,2016024
-64.7802,96.2741,1,2016025
-64.7802,96.2741,1,2016026
-64.7802,96.2741,1,2016027
-64.7802,96.2741,1,2016028
-64.7952,96.2309,1,2016029
-64.7952,96.2309,1,2016030
-64.7952,96.2309,0,2016031
-64.7952,96.2309,1,2016032
-64.8022,96.2814,1,2016033
-64.8022,96.2814,1,2016034
-64.8022,96.2814,1,2016035
-64.8022,96.2814,1,2016036
-64.8165,96.3777,1,2016037
-64.8165,96.3777,1,2016038
-64.8165,96.3777,1,2016039
-64.8165,96.3777,0,2016040
-64.8165,96.3777,1,2016041
-64.7981,96.2065,1,2016042
-64.7981,96.2065,1,2016043
-64.7981,96.2065,1,2016044
-64.7981,96.2065,1,2016045
-64.7981,96.2065,1,2016046
-64.7836,96.2766,1,2016047
-64.7836,96.2766,1,2016048
-64.7836,96.2766,1,2016049
-64.7836,96.2766,1,2016050
-64.7836,96.2766,1,2016051
-64.7836,96.2766,1,2016052
-64.7836,96.2766,1,2016053
-64.7836,96.2766,1,2016054
-64.7836,96.2766,0,2016055
-64.7836,96.2766,1,2016056
-64.7836,96.2766,1,2016057
-64.7836,96.2766,1,2016058
-64.7836,96.2766,1,2016059
-64.7836,96.2766,0,2016060
-64.7836,96.2766,1,2016061
-64.7836,96.2766,1,2016062
-64.7836,96.2766,1,2016063
-64.7836,96.2766,1,2016064
-64.7836,96.2766,1,2016065
-64.7836,96.2766,1,2016066
-64.7836,96.2766,1,2016067
-64.7836,96.2766,0,2016068
