ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,oscat_1,oscat_2,oscat_3,qscat_1,qscat_2,qscat_3,size_1,size_2
0,0,0,2009065,0,0,0,0,0,0,-64.756,96.3916,1,0,0
0,0,0,2009066,0,0,0,0,0,0,-64.7956,96.4569,1,0,0
0,0,0,2009067,0,0,0,0,0,0,-64.816,96.4084,1,0,0
0,0,0,2009068,0,0,0,0,0,0,-64.8162,96.3708,1,0,0
0,0,0,2009069,0,0,0,0,0,0,-64.8162,96.3708,1,0,0
0,0,0,2009070,0,0,0,0,0,0,-64.7934,96.4014,1,0,0
0,0,0,2009071,0,0,0,0,0,0,-64.7801,96.4162,1,0,0
0,0,0,2009072,0,0,0,0,0,0,-64.7593,96.4386,1,0,0
0,0,0,2009073,0,0,0,0,0,0,-64.738,96.4695,1,0,0
0,0,0,2009074,0,0,0,0,0,0,-64.7436,96.5354,1,0,0
0,0,0,2009075,0,0,0,0,0,0,-64.7163,96.5109,1,0,0
0,0,0,2009076,0,0,0,0,0,0,-64.6903,96.4943,1,0,0
0,0,0,2009077,0,0,0,0,0,0,-64.713,96.5004,1,0,0
0,0,0,2009078,0,0,0,0,0,0,-64.7087,96.5539,1,0,0
0,0,0,2009079,0,0,0,0,0,0,-64.71,96.5275,1,0,0
0,0,0,2009080,0,0,0,0,0,0,-64.7135,96.6013,1,0,0
0,0,0,2009081,0,0,0,0,0,0,-64.6946,96.5512,1,0,0
0,0,0,2009082,0,0,0,0,0,0,-64.702,96.58,1,0,0
0,0,0,2009083,0,0,0,0,0,0,-64.7033,96.5535,1,0,0
0,0,0,2009084,0,0,0,0,0,0,-64.7033,96.5535,1,0,0
0,0,0,2009085,0,0,0,0,0,0,-64.687,96.5942,1,0,0
0,0,0,2009086,0,0,0,0,0,0,-64.7033,96.5535,1,0,0
0,0,0,2009087,0,0,0,0,0,0,-64.7125,96.5099,1,0,0
0,0,0,2009088,0,0,0,0,0,0,-64.7125,96.5099,1,0,0
0,0,0,2009089,0,0,0,0,0,0,-64.7096,96.536,1,0,0
0,0,0,2009090,0,0,0,0,0,0,-64.696,96.5237,1,0,0
0,0,0,2009091,0,0,0,0,0,0,-64.6844,96.5024,1,0,0
0,0,0,2009092,0,0,0,0,0,0,-64.6997,96.5151,1,0,0
0,0,0,2009093,0,0,0,0,0,0,-64.6629,96.5053,1,0,0
0,0,0,2009094,0,0,0,0,0,0,-64.6942,96.5136,1,0,0
0,0,0,2009095,0,0,0,0,0,0,-64.706,96.4985,1,0,0
0,0,0,2009096,0,0,0,0,0,0,-64.7402,96.5259,1,0,0
0,0,0,2009097,0,0,0,0,0,0,-64.715,96.5374,1,0,0
0,0,0,2009098,0,0,0,0,0,0,-64.6942,96.5597,1,0,0
0,0,0,2009099,0,0,0,0,0,0,-64.6888,96.5582,1,0,0
0,0,0,2009100,0,0,0,0,0,0,-64.6844,96.5024,1,0,0
0,0,0,2009101,0,0,0,0,0,0,-64.6575,96.5038,1,0,0
0,0,0,2009102,0,0,0,0,0,0,-64.6802,96.5099,1,0,0
0,0,0,2009103,0,0,0,0,0,0,-64.6979,96.551,1,0,0
0,0,0,2009104,0,0,0,0,0,0,-64.6897,96.5402,1,0,0
0,0,0,2009105,0,0,0,0,0,0,-64.6897,96.5402,1,0,0
0,0,0,2009106,0,0,0,0,0,0,-64.7143,96.4739,1,0,0
0,0,0,2009107,0,0,0,0,0,0,-64.7144,96.4364,1,0,0
0,0,0,2009108,0,0,0,0,0,0,-64.725,96.5122,1,0,0
0,0,0,2009109,0,0,0,0,0,0,-64.7395,96.5075,1,0,0
0,0,0,2009110,0,0,0,0,0,0,-64.7168,96.5014,1,0,0
0,0,0,2009111,0,0,0,0,0,0,-64.7168,96.5014,1,0,0
0,0,0,2009112,0,0,0,0,0,0,-64.7122,96.482,1,0,0
0,0,0,2009113,0,0,0,0,0,0,-64.7078,96.4261,1,0,0
0,0,0,2009114,0,0,0,0,0,0,-64.7359,96.4689,1,0,0
0,0,0,2009115,0,0,0,0,0,0,-64.7339,96.4416,1,0,0
0,0,0,2009116,0,0,0,0,0,0,-64.7339,96.4416,1,0,0
0,0,0,2009117,0,0,0,0,0,0,-64.7339,96.4416,1,0,0
0,0,0,2009118,0,0,0,0,0,0,-64.7348,96.4236,1,0,0
0,0,0,2009119,0,0,0,0,0,0,-64.7414,96.4339,1,0,0
0,0,0,2009120,0,0,0,0,0,0,-64.7449,96.5079,1,0,0
0,0,0,2009121,0,0,0,0,0,0,-64.7247,96.4853,1,0,0
