ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,oscat_1,oscat_2,oscat_3,size_1,size_2
-74.7475,-108.9763,1,2016045,0,0,0,0,0,0,0,0
-74.7475,-108.9763,1,2016046,0,0,0,0,0,0,0,0
-74.7475,-108.9763,0,2016047,0,0,0,0,0,0,0,0
-74.7475,-108.9763,1,2016048,0,0,0,0,0,0,0,0
-74.7475,-108.9763,1,2016049,0,0,0,0,0,0,0,0
-74.7475,-108.9763,1,2016050,0,0,0,0,0,0,0,0
-74.7475,-108.9763,1,2016051,0,0,0,0,0,0,0,0
-74.7475,-108.9763,1,2016052,0,0,0,0,0,0,0,0
-74.7475,-108.9763,1,2016053,0,0,0,0,0,0,0,0
-74.7475,-108.9763,1,2016054,0,0,0,0,0,0,0,0
-74.7475,-108.9763,0,2016055,0,0,0,0,0,0,0,0
-74.7475,-108.9763,1,2016056,0,0,0,0,0,0,0,0
-74.7475,-108.9763,1,2016057,0,0,0,0,0,0,0,0
-74.7475,-108.9763,1,2016058,0,0,0,0,0,0,0,0
-74.7475,-108.9763,1,2016059,0,0,0,0,0,0,0,0
-74.7475,-108.9763,0,2016060,0,0,0,0,0,0,0,0
-74.7475,-108.9763,1,2016061,0,0,0,0,0,0,0,0
-74.7475,-108.9763,1,2016062,0,0,0,0,0,0,0,0
-74.7475,-108.9763,1,2016063,0,0,0,0,0,0,0,0
-74.7475,-108.9763,1,2016064,0,0,0,0,0,0,0,0
-74.7475,-108.9763,1,2016065,0,0,0,0,0,0,0,0
-74.7475,-108.9763,1,2016066,0,0,0,0,0,0,0,0
-74.7475,-108.9763,1,2016067,0,0,0,0,0,0,0,0
-74.7475,-108.9763,0,2016068,0,0,0,0,0,0,0,0
-74.7475,-108.9763,1,2016069,0,0,0,0,0,0,0,0
-74.7475,-108.9763,1,2016070,0,0,0,0,0,0,0,0
-74.7475,-108.9763,1,2016071,0,0,0,0,0,0,0,0
-74.7475,-108.9763,1,2016072,0,0,0,0,0,0,0,0
-74.7475,-108.9763,1,2016073,0,0,0,0,0,0,0,0
-74.7475,-108.9763,1,2016074,0,0,0,0,0,0,0,0
-74.7475,-108.9763,0,2016075,0,0,0,0,0,0,0,0
-74.7475,-108.9763,1,2016076,0,0,0,0,0,0,0,0
-74.7475,-108.9763,1,2016077,0,0,0,0,0,0,0,0
-74.7475,-108.9763,1,2016078,0,0,0,0,0,0,0,0
-74.7475,-108.9763,1,2016079,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016080,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016081,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016082,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016083,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016084,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016085,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016086,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016087,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016088,0,0,0,0,0,0,0,0
-74.7464,-108.9633,0,2016089,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016090,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016091,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016092,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016093,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016094,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016095,0,0,0,0,0,0,0,0
-74.7464,-108.9633,0,2016096,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016097,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016098,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016099,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016100,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016101,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016102,0,0,0,0,0,0,0,0
-74.7464,-108.9633,0,2016103,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016104,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016105,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016106,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016107,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016108,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016109,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016110,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016111,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016112,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016113,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016114,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016115,0,0,0,0,0,0,0,0
-74.7464,-108.9633,0,2016116,0,0,0,0,0,0,0,0
-74.7464,-108.9633,0,2016117,0,0,0,0,0,0,0,0
-74.7464,-108.9633,0,2016118,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016119,0,0,0,0,0,0,0,0
-74.7464,-108.9633,1,2016120,0,0,0,0,0,0,0,0
-74.7393,-108.9215,1,2016121,0,0,0,0,0,0,0,0
-74.7393,-108.9215,1,2016122,0,0,0,0,0,0,0,0
-74.7393,-108.9215,1,2016123,0,0,0,0,0,0,0,0
-74.7393,-108.9215,1,2016124,0,0,0,0,0,0,0,0
-74.7393,-108.9215,1,2016125,0,0,0,0,0,0,0,0
-74.7402,-109.0465,1,2016126,0,0,0,0,0,0,0,0
-74.7295,-109.0296,1,2016127,0,0,0,0,0,0,0,0
-74.7295,-109.0296,1,2016128,0,0,0,0,0,0,0,0
-74.7295,-109.0296,1,2016129,0,0,0,0,0,0,0,0
-74.7186,-109.0153,1,2016130,0,0,0,0,0,0,0,0
-74.7186,-109.0153,1,2016131,0,0,0,0,0,0,0,0
-74.7186,-109.0153,1,2016132,0,0,0,0,0,0,0,0
-74.7186,-109.0153,1,2016133,0,0,0,0,0,0,0,0
-74.7186,-109.0153,0,2016134,0,0,0,0,0,0,0,0
-74.7186,-109.0153,0,2016135,0,0,0,0,0,0,0,0
-74.7186,-109.0153,1,2016136,0,0,0,0,0,0,0,0
-74.7186,-109.0153,1,2016137,0,0,0,0,0,0,0,0
