ascat_1,ascat_2,ascat_3,date
-74.2685,167.8541,1,2016207
-74.2545,167.8833,0,2016208
-74.2404,167.9125,1,2016209
-74.2471,167.8348,1,2016210
-74.2409,167.8108,0,2016211
-74.2347,167.8015,1,2016212
-74.2448,167.9747,1,2016213
-74.243,167.9434,0,2016214
-74.2411,167.912,1,2016215
-74.2411,167.912,1,2016216
-74.2411,167.912,1,2016217
-74.2411,167.912,1,2016218
-74.2411,167.912,1,2016219
-74.2532,167.9387,1,2016220
-74.2261,167.999,0,2016221
-74.199,168.0896,1,2016222
-74.228,168.2187,1,2016223
-74.2526,168.0979,1,2016224
-74.2716,168.0763,1,2016225
-74.2474,168.2038,1,2016226
-74.2556,168.3492,1,2016227
-74.2539,168.306,0,2016228
-74.2482,168.2169,1,2016229
-74.1776,168.0837,1,2016230
-74.1662,168.1909,0,2016231
-74.1623,168.3409,1,2016232
-74.1773,168.4084,1,2016233
-74.1792,168.2696,1,2016234
-74.175,168.2799,0,2016235
-74.1708,168.3053,1,2016236
-74.1747,168.3744,1,2016237
-74.1841,168.4407,0,2016238
-74.1909,168.4771,1,2016239
-74.1688,168.4576,1,2016240
-74.1293,168.4871,1,2016241
-74.1602,168.464,1,2016242
-74.1322,168.4993,0,2016243
-74.103,168.5783,1,2016244
-74.1016,168.7294,1,2016245
-74.1021,168.734,0,2016246
-74.1026,168.7354,1,2016247
-74.0806,168.7156,1,2016248
-74.0821,168.7435,1,2016249
-74.0449,168.8262,0,2016250
-73.9994,168.9522,1,2016251
-73.9883,169.1088,1,2016252
-74.0186,168.8809,1,2016253
-73.9962,169.0611,1,2016254
-73.986,169.0163,0,2016255
-73.9817,168.9715,1,2016256
-73.9817,168.9715,1,2016257
-74.0069,168.9537,0,2016258
-74.032,168.9358,1,2016259
-73.9965,169.0676,1,2016260
-73.9771,169.0812,1,2016261
-73.9469,169.1022,1,2016262
-73.9349,169.088,0,2016263
-73.9268,169.0617,0,2016264
-73.9238,169.0475,1,2016265
-73.9778,169.0807,1,2016266
-73.9588,169.1294,1,2016267
-73.9267,169.2997,1,2016268
-73.9141,169.2444,1,2016269
-73.9065,169.1016,1,2016270
-73.9271,169.2928,1,2016271
-73.8643,169.4896,1,2016272
-73.8434,169.475,1,2016273
-73.8372,169.5428,1,2016274
-73.8445,169.6851,1,2016275
-73.8048,169.6873,0,2016276
-73.7405,169.6895,1,2016277
-73.6936,169.7481,1,2016278
-73.6625,169.8567,0,2016279
-73.6307,169.9335,1,2016280
-73.5803,169.9371,1,2016281
-73.5303,169.9619,1,2016282
-73.5441,170.0306,0,2016283
-73.5578,170.0825,1,2016284
-73.5262,170.0742,1,2016285
-73.5271,170.01,0,2016286
-73.5329,169.7946,1,2016288
-73.5407,169.7422,1,2016289
-73.5273,169.8884,1,2016290
-73.5024,169.8075,1,2016292
-70.6783,167.7313,1,2017030
-70.6427,167.6496,0,2017031
-70.6005,167.5122,0,2017032
-70.5577,167.3505,0,2017033
-70.52,167.196,0,2017034
-70.4931,167.0802,0,2017035
-70.4829,167.0346,1,2017036
-70.4829,167.0346,1,2017037
-70.4829,167.0346,1,2017038
-70.1564,166.6534,1,2017039
-69.7119,164.7618,1,2017040
-69.7119,164.7618,0,2017041
-69.7119,164.7618,0,2017042
-69.7119,164.7618,1,2017043
-69.7119,164.7618,1,2017044
-69.6762,163.9598,1,2017045
-69.6697,163.6681,1,2017046
-69.7248,163.1717,1,2017047
-69.7248,163.1717,1,2017048
-69.7248,163.1717,1,2017049
-69.6447,162.9426,1,2017050
-69.6447,162.9426,1,2017051
-69.5557,162.4231,1,2017052
-69.5844,162.4295,1,2017053
-69.5844,162.4295,1,2017054
-69.5661,162.2653,1,2017055
-69.5661,162.2653,1,2017056
-69.5661,162.2653,1,2017057
-69.5661,162.2653,1,2017058
-69.5661,162.2653,1,2017059
-69.6384,162.0786,1,2017060
-69.6384,162.0786,1,2017061
-69.6384,162.0786,1,2017062
-69.6384,162.0786,1,2017063
-69.6384,162.0786,1,2017064
-69.6384,162.0786,1,2017065
-69.6384,162.0786,0,2017066
-69.6384,162.0786,1,2017067
-69.6384,162.0786,1,2017068
-69.6384,162.0786,1,2017069
-69.6384,162.0786,1,2017070
-69.6384,162.0786,1,2017071
-69.6384,162.0786,1,2017072
-69.6384,162.0786,1,2017073
-69.6384,162.0786,1,2017074
-69.6384,162.0786,1,2017075
-69.6384,162.0786,1,2017076
-69.6384,162.0786,1,2017077
-69.6384,162.0786,1,2017078
-69.6384,162.0786,1,2017079
-69.6384,162.0786,1,2017080
-69.6384,162.0786,1,2017081
-69.6384,162.0786,1,2017082
-69.6384,162.0786,1,2017083
-69.6766,161.9226,1,2017084
-69.6766,161.9226,1,2017085
-69.6766,161.9226,0,2017086
-69.6766,161.9226,1,2017087
-69.6766,161.9226,1,2017088
-69.6766,161.9226,1,2017089
-69.6766,161.9226,1,2017090
-69.6766,161.9226,1,2017091
-69.6766,161.9226,1,2017092
-69.6766,161.9226,1,2017093
-69.6766,161.9226,1,2017094
-69.6766,161.9226,1,2017095
-69.6766,161.9226,0,2017096
-69.6766,161.9226,1,2017097
-69.6922,162.2708,1,2017098
-69.6011,160.9965,1,2017099
-69.6497,161.5567,0,2017100
-69.6983,162.1169,1,2017101
-69.6983,162.1169,1,2017102
-69.6983,162.1169,1,2017103
-69.6983,162.1169,1,2017104
-69.6983,162.1169,1,2017105
-69.6983,162.1169,1,2017106
-69.6983,162.1169,0,2017107
-69.6983,162.1169,1,2017108
-69.6983,162.1169,1,2017109
-69.6983,162.1169,1,2017110
-69.6983,162.1169,0,2017111
-69.6983,162.1169,1,2017112
-69.6983,162.1169,1,2017113
-69.6861,162.2158,1,2017114
-69.6861,162.2158,1,2017115
-69.6861,162.2158,0,2017116
-69.6861,162.2158,1,2017117
-69.6861,162.2158,1,2017118
-69.6861,162.2158,1,2017119
-69.6861,162.2158,1,2017120
-69.6861,162.2158,1,2017121
-69.6861,162.2158,0,2017122
-69.6861,162.2158,1,2017123
-69.6861,162.2158,1,2017124
-69.6861,162.2158,1,2017125
-69.6861,162.2158,1,2017126
-69.6861,162.2158,1,2017127
-69.6861,162.2158,0,2017128
-69.6861,162.2158,1,2017129
-69.6861,162.2158,1,2017130
-69.6861,162.2158,1,2017131
-69.6861,162.2158,0,2017132
-69.6861,162.2158,1,2017133
-69.6861,162.2158,1,2017134
-69.6861,162.2158,1,2017135
-69.6861,162.2158,1,2017136
-69.6861,162.2158,1,2017137
-69.6801,162.1785,0,2017138
-69.6685,162.1412,1,2017139
-69.6498,162.1862,0,2017140
-69.6367,162.2312,1,2017141
-69.6367,162.2312,1,2017142
-69.6367,162.2312,1,2017143
-69.6367,162.2312,1,2017144
-69.6367,162.2312,1,2017145
-69.6367,162.2312,0,2017146
-69.6367,162.2312,1,2017147
-69.6367,162.2312,1,2017148
-69.6367,162.2312,1,2017149
-69.6367,162.2312,1,2017150
-69.6367,162.2312,1,2017151
