FID,id,set_code,date_time_utc,timestamp_gps_utc,geom,longitude,latitude,ship_course_over_ground_deg,ship_heading_gps_deg,ship_heading_gyro_deg,ship_log_knot,ship_spd_over_ground_knot,pitch_ten_sec_max_deg,pitch_ten_sec_min_deg,roll_ten_sec_max_deg,roll_ten_sec_min_deg,accum_precipitation_owi_mm,ambient_light_owi_candlesperm2,atm_press_hpa,bphase_optode_nounit,chlorophyll_ugperl,conductivity_tsg_mspercm,dew_point_degc,dphase_optode_nounit,flow_rate_tsg_lpermin,fluorescence_nounit,fluoromtr_flow_rate_lpermin,oxy_concen_corr_mmol,oxy_concen_uncorr_mmol,precipitation_rate_owi_mmperh,rad_biometric_medperhr,rad_infrrd_port_wperm2,rad_infrrd_strbrd_wperm2,rad_lcr_port_mmolepersperm2,rad_lcr_strbrd_mmolepersperm2,rad_lcr_wperm2,rad_par_port_wperme,rad_par_strbrd_wperme,rad_slr_port_wperm2,rad_slr_strbrd_wperm2,rad_uv_wperm2,rain_accum_foremst_mm,rel_humidity_port_percent,rel_humidity_strbrd_percent,salinity_optode_psu,salinity_other_psu,salinity_tsg_psu,temp_air_degc,temp_air_port_degc,temp_air_strbrd_degc,temp_biometer_degc,temp_infrrd_snsor_port_degc,temp_infrrd_snsor_strbrd_degc,temp_sea_wtr_degc,temp_sea_wtr_high_res_degc,temp_tsg_degc,visibility_owi_km,wnd_dir_port_corr_deg,wnd_dir_port_uncorr_deg,wnd_dir_strbrd_corr_deg,wnd_dir_strbrd_uncorr_deg,wnd_spd_port_corr_knot,wnd_spd_port_uncorr_knot,wnd_spd_strbrd_corr_knot,wnd_spd_strbrd_uncorr_knot,wthr_indictr_code_owi_nounit,wtr_depth_biometr_m,wtr_depth_m,wtr_temp_optode_degc
underway_1200.39446871,39446871,201516020,2015-12-09T00:00:05,42347.000055,MULTIPOINT ((-42.882586 147.339645)),147.339645,-42.882586,0,80.107425,80.199997,,0.026552,0.59795,0.42478,-0.73427,-1.07741,,,999.593564,32.566886,,,,36.426885,14.363792,368.304348,,232.387365,252.011145,,,,364.922433,,,,,1938.955441,,1090.680428,,,39.833814,38.501282,34.549622,,,,21.299999,21.801282,,,23.207051,14.963543,,,,,,,,,,,,,6.899963,6.434761,15.906885
underway_1200.39446974,39446974,201516020,2015-12-09T00:20:10,42347.013998,MULTIPOINT ((-42.88257 147.339659)),147.339659,-42.88257,17.01018,79.999652,80,,0.034782,0.79253,0.58194,-0.1884,-0.48232,,,999.879954,32.610001,,42.943001,,36.471386,14.356724,358.158549,4.813,232.246503,251.837541,,,348.959856,350.374738,,,,543.238678,570.257755,365.503874,499.224351,,12.108325,34.867485,33.954299,34.555861,,34.555367,,22.1,22.9,,23.303101,24.686322,14.956449,,15.527266,,296.907818,216.727708,292.974105,212.680736,12.724951,12.729674,11.746323,11.747541,,6.788112,6.293641,15.831385
underway_1200.39447076,39447076,201516020,2015-12-09T00:40:00,42347.027768,MULTIPOINT ((-42.882591 147.339633)),147.339633,-42.882591,155.087029,80.110196,80.099998,,0.04097,0.96619,0.73857,-0.14412,-0.66332,,,999.997135,32.59,,42.893036,,36.450001,14.318517,359.091286,4.792958,232.697458,252.340875,,,345.74125,347.680646,,,,2075.971255,2089.268397,1103.300049,1098.630005,,12.096716,35.317632,33.600704,34.55503,,34.55407,,22.282367,23.150352,,23.335405,25.007595,14.967331,,15.476966,,318.47976,237.562185,316.567616,235.850048,10.461028,10.438501,10.087422,10.064857,,6.75,6.166833,15.82
underway_1200.39447179,39447179,201516020,2015-12-09T01:00:05,42347.041722,MULTIPOINT ((-42.882637 147.339624)),147.339624,-42.882637,0,80.130819,80.177819,,0.017887,0.81996,0.42543,-0.23946,-0.62964,,,1000.426934,32.580002,,42.921001,,36.433179,14.319522,346.380311,4.783666,232.569,252.260927,,,332.40178,336.949307,,,,2080.391588,2119.917613,1100.347488,1087.823571,,12.078116,34.599998,32.999111,34.535999,,34.535999,,21.700001,22.700001,,23.17,24.882999,15.015471,,15.526,,311.3916,230.552444,309.3916,228.494394,28.669652,28.68532,26.63533,26.65036,,6.812125,6.59,15.86
underway_1200.39447281,39447281,201516020,2015-12-09T01:20:00,42347.055549,MULTIPOINT ((-42.882645 147.339605)),147.339605,-42.882645,170.846496,80.324859,80.300003,,0.06367,0.83667,0.70509,-0.45003,-0.70885,,,1000.616993,32.290001,,42.921087,,36.130001,14.321422,359.944099,4.789583,237.520287,257.614413,,,331.03862,330.585368,,,,678.123416,646.328912,343.131871,351.081965,,12.0622,33.947562,32.346384,34.561001,,34.561001,,21.4,22.299999,,22.7712,24.811967,14.971695,,15.498085,,314.385233,233.571762,312.385233,231.700602,14.640917,14.657685,14.478117,14.494312,,6.911362,6.451814,15.885083
underway_1200.39447383,39447383,201516020,2015-12-09T01:40:00,42347.069434,MULTIPOINT ((-42.882626 147.339609)),147.339609,-42.882626,0,79.786475,79.811691,,0.008286,0.8434,0.66841,-0.27864,-0.55821,,,1000.54855,32.32,,42.896,,36.154968,14.351459,383.614907,4.81,237.708987,258.010059,,,333.456316,328.867345,,,,2093.6979,2088.132793,1099.800049,1096.607819,,12.0622,33.072275,30.996315,34.558005,,34.558912,,21.9,22.799999,,23.570917,25.110427,14.958754,,15.474129,,277.716585,197.188242,273.283415,193.070045,14.335879,14.338489,13.650686,13.651854,,6.57,6.761435,15.8
underway_1200.39447486,39447486,201516020,2015-12-09T02:00:00,42347.083331,MULTIPOINT ((-42.882614 147.339647)),147.339647,-42.882614,164.124498,80.138812,80.199997,,0.055215,0.74194,0.55481,-0.08244,-0.55432,,,1000.539978,32.27,,42.972915,,36.110001,14.392839,373.706004,4.826857,237.947511,258.075015,,,331.693895,330.983401,,,,2118.414616,2089.805988,1119.356499,1103.866653,,12.0352,31.668819,29.5,34.548495,,34.549872,,21.299999,22.5,,22.851,25.365601,14.982243,,15.564042,,300.662268,219.72849,298.216357,217.276512,12.025971,12.015567,10.696776,10.687863,,6.667263,7.68,15.88
underway_1200.39447589,39447589,201516020,2015-12-09T02:20:05,42347.097274,MULTIPOINT ((-42.882477 147.339646)),147.339646,-42.882477,0,80.126629,80.300003,,0.017509,0.842295,0.567007,-0.37503,-0.728757,,,1001.01309,32.303465,,42.920801,,36.139999,14.366739,408.720207,4.839668,237.433445,257.614159,,,325.448821,325.767553,,,,2105.939194,2076.300049,1112.31387,1091.744893,,12.0352,32.263504,30.200001,34.577692,,34.578598,,21.200001,22.20189,,22.665001,25.041642,14.877239,,15.4782,,314.459754,233.620667,315.770123,234.685065,23.575863,23.59884,23.867292,23.890791,,6.626778,6.262264,15.863465
underway_1200.39447691,39447691,201516020,2015-12-09T02:40:00,42347.111101,MULTIPOINT ((-42.882499 147.339703)),147.339703,-42.882499,0,80.131458,80.099998,,0.030219,0.53325,0.29687,0.22236,0.0456,,,1000.883463,32.29509,,42.912041,,36.130001,14.412327,401.087992,4.799327,237.698379,257.919279,,,327.051361,327.680132,,,,581.541933,2070.625884,1120.839966,1099.976848,,12.031079,29.799999,27.905711,34.579491,,34.579041,,21.514086,22.747144,,23.112656,25.562914,14.870495,,15.468,,310.220022,229.414932,303.957296,223.473385,19.786234,19.790639,17.914884,17.918552,,6.597666,6.423737,15.85
underway_1200.39447794,39447794,201516020,2015-12-09T03:00:00,42347.124998,MULTIPOINT ((-42.882551 147.339702)),147.339702,-42.882551,0,80.442395,80.480281,,0.032803,0.5744,0.4025,-0.30884,-0.57221,,,1000.957251,32.450001,,42.870998,,36.299999,14.356,826.795031,3.378847,235.467085,255.521757,,,326.827728,323.83475,,,,2045.865857,2027.788676,1078.004474,1062.433436,,12.031078,30.347555,29.259793,34.599439,,34.598126,,21.299999,21.746736,,23.17,24.8027,14.847354,,15.403874,,281.172234,200.518542,275.709142,194.732302,17.356015,17.336467,16.130653,16.108391,,6.569141,6.938471,15.779591
underway_1200.39447897,39447897,201516020,2015-12-09T03:20:05,42347.138941,MULTIPOINT ((-42.882603 147.339667)),147.339667,-42.882603,0,80.131488,80.099998,,0.009244,0.55097,0.42621,-0.22406,-0.33987,,,1001.186378,32.40636,,42.952586,,36.25,14.379272,372.267081,5.273291,236.641077,256.851841,,,325.321583,323.901135,,,,2006.540039,1994.156912,1065.718738,1047.471352,,12.0216,29.974031,28.305384,34.568093,,34.56938,,21.5,22.398653,,23.0371,24.789301,14.929269,,15.520414,,313.758048,233.607813,314.506899,233.932009,19.670285,19.676724,19.096731,19.103219,,6.62626,6.38324,15.74
underway_1200.39447999,39447999,201516020,2015-12-09T03:40:00,42347.152768,MULTIPOINT ((-42.882626 147.33963)),147.33963,-42.882626,0,79.649586,79.699997,,0.008707,0.78102,0.57785,0.03252,-0.27264,,,1000.951387,32.330002,,42.91596,,36.165264,14.416491,402.525336,5.303442,238.411227,258.854732,,,330.423339,325.944595,,,,1930.384131,1939.198299,1019.109985,1004.020828,,12.029124,31.351578,30.314608,34.570526,,34.570959,,21.112106,21.700001,,23.5961,24.588699,14.897808,,15.481,,309.692815,228.986283,309.418307,229.015038,9.963265,9.938563,9.262818,9.238563,,6.369161,6.91,15.694735
underway_1200.39448102,39448102,201516020,2015-12-09T04:00:10,42347.16678,MULTIPOINT ((-42.882636 147.339628)),147.339628,-42.882636,348.076854,80.258789,80.28094,,0.059428,0.90076,0.65963,0.42769,0.00176,,,1001.429552,32.369999,,42.891735,,36.209999,14.427106,441.445596,5.286012,237.863604,258.212064,,,322.220585,320.318277,,,,1857.529419,1858.849794,984.775198,975.526815,,12.027676,33.952524,32.351709,34.579794,,34.579367,,20.811868,21.6,,22.9041,24.003617,14.877264,,15.446367,,302.350765,221.539191,300.175382,219.334338,25.086552,25.10597,23.899021,23.917909,,6.567856,7.68,15.672071
underway_1200.39448204,39448204,201516020,2015-12-09T04:20:00,42347.18055,MULTIPOINT ((-42.882642 147.33963)),147.33963,-42.882642,0,79.874962,79.900002,,0.009,0.65225,0.36151,0.46164,0.06609,,,1001.466825,32.365374,,42.878039,,36.209999,14.417195,477.26114,5.262901,237.956257,258.276255,,,318.303656,316.397542,,,,1782.385503,1776.572082,948.197878,926.315345,,12.012225,33.18618,31.1,34.585461,,34.58504,,19.799999,20.946299,,22.059992,23.504597,14.848477,,15.427,,305.139203,224.57085,300.594884,220.086016,14.752499,14.763236,11.523278,11.532837,,6.600709,6.507582,15.67
underway_1200.39448306,39448306,201516020,2015-12-09T04:40:10,42347.19455,MULTIPOINT ((-42.882635 147.339617)),147.339617,-42.882635,198.21612,79.825,79.900002,,0.079419,0.85849,0.61505,-0.30655,-0.59273,,,1001.798635,32.740002,,42.789628,,36.619999,14.362056,388.989637,5.273497,232.19957,252.087863,,,314.909253,313.391376,,,,1718.490424,1698.097928,913.86499,880.846985,,12.0216,34.932414,33.490817,34.625213,,34.625626,,19.700001,20.299999,,21.218084,22.853515,14.708552,,15.289626,,318.90033,237.966311,320.120264,239.308242,21.889324,21.861861,22.744116,22.715815,,6.580106,6.334832,15.55
underway_1200.39448408,39448408,201516020,2015-12-09T05:00:00,42347.208331,MULTIPOINT ((-42.882627 147.339609)),147.339609,-42.882627,0,79.884292,79.900002,,0.024101,0.81654,0.66398,-0.60046,-0.89504,,,1001.693289,32.540001,,42.89097,,36.395606,14.345684,373.405181,5.274093,234.815994,254.826367,,,321.253882,316.436762,,,,1615.594137,1598.519874,867.51048,829.619675,,12.0216,33.380098,31.6,34.578999,,34.578999,,19.990048,20.799999,,21.34556,23.198406,14.868535,,15.445972,,288.675905,208.269631,285.82574,205.161974,12.36766,12.363763,11.248698,11.244951,,6.591936,6.415722,15.67
underway_1200.39448511,39448511,201516020,2015-12-09T05:20:05,42347.222274,MULTIPOINT ((-42.882626 147.339634)),147.339634,-42.882626,0,80.261885,80.199997,,0.013839,0.68541,0.46336,0.1282,-0.23137,,,1001.877238,32.560001,,42.861588,,36.413872,14.398056,399.067358,5.276102,234.86623,254.988381,,,312.727689,312.381631,,,,1350.448321,1484.998955,826.161987,779.734985,,12.0284,33,31.594318,34.589388,,34.589794,,20.360263,21.198107,,21.948799,23.597685,14.804644,,15.404,,280.353365,199.459212,275.941506,195.335659,20.308025,20.311619,18.456466,18.458654,,6.691939,7.68,15.62
underway_1200.39448614,39448614,201516020,2015-12-09T05:40:10,42347.236217,MULTIPOINT ((-42.882638 147.33964)),147.33964,-42.882638,0,79.943918,80,,0.03357,0.79005,0.57766,0.00664,-0.23093,,,1001.901981,32.602308,,42.844733,,36.470001,14.416017,404.220269,5.272992,234.151139,254.189988,,,307.61878,304.561602,,,,1392.227459,1375.001027,782.686411,731.122986,,12.0216,36.787901,33.966896,34.61677,,34.616367,,18.9,19.9,,20.467699,22.486601,14.862372,,15.357366,,306.029262,225.370137,300.635115,220.397158,18.178509,18.192685,16.301437,16.313855,,6.746276,6.542323,15.61
underway_1200.39448716,39448716,201516020,2015-12-09T06:00:00,42347.249998,MULTIPOINT ((-42.882641 147.339638)),147.339638,-42.882641,216.369934,79.765521,79.800003,,0.063792,0.41117,0.20916,0.81824,0.49927,,,1002.333993,33.040001,,42.768002,,36.944342,14.429058,352.833333,5.258632,227.682736,247.146977,,,304.979822,302.505721,,,,1265.629747,1241.32234,712.772986,664.407308,,12.0284,36.599998,33.599998,34.642132,,34.642944,,18.1,18.955486,,19.542801,21.296499,14.615275,,15.247086,,312.765523,232.569827,312.956904,232.737768,23.207135,23.213438,23.4456,23.451715,,6.685416,7.310419,15.46
underway_1200.39448819,39448819,201516020,2015-12-09T06:20:05,42347.263941,MULTIPOINT ((-42.882571 147.339591)),147.339591,-42.882571,86.116802,79.868039,79.900002,,0.051494,0.49301,0.34585,-0.14143,-0.35177,,,1002.844091,32.970001,,42.724998,,36.869999,14.347869,380.296373,5.287559,229.46459,249.17135,,,304.903078,303.078752,,,,1141.79372,1120.07707,640.231995,604.731995,,12.03423,35.061303,32.006869,34.650411,,34.650806,,18.1,19,,19.349833,21.04375,14.615769,,15.195194,,286.214757,206.120125,283.268446,202.699986,24.499176,24.457038,21.963245,21.919457,,6.589511,7.68,15.39
underway_1200.39448921,39448921,201516020,2015-12-09T06:40:00,42347.277768,MULTIPOINT ((-42.882561 147.339614)),147.339614,-42.882561,0,80.28398,80.300003,,0.016938,0.72745,0.55838,0.06551,-0.21441,,,1003.282909,32.91,,42.715027,,36.799999,14.399658,375.73057,5.268677,230.874429,250.807296,,,305.728999,303.745338,,,,1009.04546,996.02625,568.691441,538.619995,,12.0352,34.116159,32.64444,34.664001,,34.664001,,18.291919,18.9,,19.444933,20.606053,14.583421,,15.170027,,282,201.100006,276.353929,195.889322,12.604088,12.608698,11.782424,11.784823,,6.722208,7.298494,15.344235
underway_1200.39449024,39449024,201516020,2015-12-09T07:00:00,42347.291665,MULTIPOINT ((-42.882575 147.339615)),147.339615,-42.882575,0,80.165505,80.099998,,0.006694,0.5895,0.36581,-0.24655,-0.49017,,,1003.203042,33.099998,,42.665001,,37.00412,14.35449,329.496373,5.268915,228.410172,248.2288,,,302.669481,303.422412,,,,875.009569,861.422867,498.530162,471.232916,,12.042631,32.716072,31.244149,34.679413,,34.679038,,18.4,18.855851,,19.68932,20.344727,14.54393,,15.101963,,310.960996,230.62701,310.281328,229.349294,12.342067,12.345684,11.187362,11.190809,,6.77,6.609756,15.24
underway_1200.39449127,39449127,201516020,2015-12-09T07:20:05,42347.305608,MULTIPOINT ((-42.882593 147.339627)),147.339627,-42.882593,141.98,79.568725,79.599998,,0.04992,0.48915,0.31028,0.37682,0.03622,,,1003.466289,33.074316,,42.678001,,36.98,14.394635,310.544041,5.276502,228.538858,248.344731,,,304.07211,304.377847,,,,746.782418,729.049755,422.727997,404.14826,,12.0352,35.256673,33.527154,34.691865,,34.692592,,18,18.793211,,19.3433,20.689699,14.535747,,15.100205,,313.035396,233.104023,313.372663,233.406391,21.896771,21.916028,21.903816,21.923107,,6.602266,6.751623,15.275684
underway_1200.39449229,39449229,201516020,2015-12-09T07:40:00,42347.319435,MULTIPOINT ((-42.882573 147.339627)),147.339627,-42.882573,0,79.793829,79.800003,,0.014596,0.31063,0.13291,0.16926,-0.1454,,,1003.859021,33.25594,,42.635975,,37.17594,14.389242,290,5.275144,225.997317,245.594362,,,304.959509,303.826458,,,,610.249444,591.779996,352.56601,331.836269,,12.0487,38.979252,37.057638,34.696405,,34.696026,,17.700001,18.299999,,19.046297,20.285606,14.479646,,15.051973,,316.1552,235.486243,316.3792,235.941279,23.636156,23.64992,25.103343,25.117119,,6.774058,6.608737,15.204059
underway_1200.39449332,39449332,201516020,2015-12-09T08:00:00,42347.333332,MULTIPOINT ((-42.882559 147.339628)),147.339628,-42.882559,177.813612,80.010779,80,,0.083999,0.23608,0.04054,0.95693,0.59925,,,1004.457875,33.046102,,42.634972,,36.946102,14.410246,287.332298,5.255331,229.798595,249.85559,,,303.248321,300.317773,,,,487.907929,470.819,275.386993,263.173275,,12.0487,39.812597,37.858074,34.70961,,34.709973,,16.9,17.6,,18.129801,19.30255,14.475205,,15.036,,279.164849,198.598722,272.206062,191.099427,12.609059,12.613264,11.763832,11.775272,,6.877622,6.263471,15.18
underway_1200.39449435,39449435,201516020,2015-12-09T08:20:05,42347.347275,MULTIPOINT ((-42.88255 147.339638)),147.339638,-42.88255,0,80.39722,80.400002,,0.019543,0.32757,0.1637,-0.23506,-0.58224,,,1005.177212,32.955553,,42.638799,,36.855552,14.356,297.913043,5.269727,231.381381,251.48226,,,299.97113,299.69429,,,,339.310376,328.607775,167.701202,190.559006,,12.0622,38.879239,37.676926,34.710444,,34.710798,,16.5,17.207692,,17.2847,18.9251,14.469844,,15.04,,293.863882,213.056488,290.653808,209.525407,12.501904,12.511253,11.06719,11.075454,,6.858704,6.7215,15.18
underway_1200.39449537,39449537,201516020,2015-12-09T08:40:05,42347.36116,MULTIPOINT ((-42.882577 147.339569)),147.339569,-42.882577,183.696697,80.074655,80.078277,,0.052783,0.49056,0.06159,0.35964,0.00385,,,1005.476454,32.984489,,42.639,,36.880001,14.385083,290.806218,5.276459,231.039453,251.234099,,,305.607571,304.417054,,,,218.897003,197.967084,131.554001,124.445999,,12.0757,38.55848,37.573102,34.712002,,34.712002,,16.4,16.9,,16.754626,17.965532,14.470095,,15.038807,,310.167652,229.757707,309.801182,228.747771,12.560741,12.54288,11.403842,11.386351,,6.875143,6.482457,15.16
underway_1200.39449640,39449640,201516020,2015-12-09T09:00:05,42347.375057,MULTIPOINT ((-42.88259 147.339555)),147.339555,-42.88259,0,79.917217,79.900002,,0.005007,0.3473,0.17411,0.62465,0.31458,,,1005.794779,32.955398,,42.646,,36.845397,14.397515,296.550725,5.290076,231.705724,251.962211,,,300.156525,299.867092,,,,70.500631,73.279963,28.563011,28.863161,,12.0892,39.443059,38.224401,34.696079,,34.695401,,16.1,16.591867,,16.230075,17.078604,14.532128,,15.064598,,312.233423,231.833429,313.233423,232.684531,12.762287,12.748895,12.973857,12.960566,,6.859078,6.329521,15.144602
underway_1200.39449742,39449742,201516020,2015-12-09T09:20:00,42347.388884,MULTIPOINT ((-42.882545 147.339587)),147.339587,-42.882545,0,79.901703,79.800003,,0.010226,0.40053,0.18641,-0.07115,-0.66244,,,1006.251317,32.900002,,42.672026,,36.790001,14.349401,309.32228,5.265415,232.388327,252.648858,,,311.162994,311.591655,,,,34.492802,37.432236,17.5406,17.500299,,12.1028,41.5,41.332462,34.712491,,34.713901,,15.9,16.200001,,15.8052,16.056731,14.480355,,15.070124,,305.618709,225.346255,303.135668,222.499435,12.220443,12.225643,10.426164,10.430936,,6.800691,6.310394,15.176229
underway_1200.39449845,39449845,201516020,2015-12-09T09:40:05,42347.402827,MULTIPOINT ((-42.882537 147.339638)),147.339638,-42.882537,0,79.961047,79.800003,,0.035771,0.3316,0.20046,0.32959,0.15804,,,1005.983775,32.965334,,42.641796,,36.860001,14.417839,301.712953,5.267196,231.63766,251.859333,,,308.376007,308.11223,,,,7.95988,9.541844,3.50812,1.94448,,12.1231,43.593856,42.816438,34.706468,,34.706799,,15.6,15.8,,15.4877,15.555384,14.49142,,15.048,,5.647218,286.514861,7.872682,288.511417,11.782307,11.787268,12.898526,12.903448,,6.771409,6.331598,15.13
underway_1200.39449947,39449947,201516020,2015-12-09T10:00:05,42347.416723,MULTIPOINT ((-42.882553 147.339653)),147.339653,-42.882553,0,79.818468,79.800003,,0.033949,0.46335,0.28156,0.75706,0.54484,,,1006.331274,32.970001,,42.639193,,36.869999,14.429776,301.341615,5.280218,231.771318,251.956089,,,302.554937,302.12348,,,,0.093532,0.734076,0,-1.94448,,12.1433,45.900002,45.49025,34.704522,,34.704193,,15.4,15.5,,15.2493,15.1982,14.492443,,15.047193,,330.180643,250.156122,336.212905,256.030976,10.311868,10.345807,9.970685,10.006452,,6.768837,6.242562,15.104781
underway_1200.39450050,39450050,201516020,2015-12-09T10:20:10,42347.430666,MULTIPOINT ((-42.882569 147.339639)),147.339639,-42.882569,0,79.718896,79.699997,,0.026794,0.56046,0.41712,0.47465,0.30447,,,1006.525064,33.02,,42.636002,,36.919998,14.434,284.326425,5.271,231.097,251.322419,,,295.227997,294.152008,,,,0,0,-1.75406,-1.94448,,12.159562,46.099998,46,34.708,,34.708,,15.1,15.3,,14.9312,14.8725,14.499029,,15.039638,,336.824662,256.363839,342.118496,261.959724,11.112162,11.144862,12.461982,12.49589,,6.665594,6.566394,15.08
underway_1200.39450152,39450152,201516020,2015-12-09T10:40:05,42347.444493,MULTIPOINT ((-42.882571 147.339633)),147.339633,-42.882571,6.566867,79.618952,79.5,,0.040408,0.43252,0.36753,0.93974,0.77075,,,1007.438474,33,,42.648613,,36.900002,14.463039,296,5.245684,231.052002,251.215778,,,299.341358,298.651963,,,,0.09385,0,-1.75406,-1.94448,,12.1704,44.447574,44.110474,34.692001,,34.692001,,14.952427,15.1,,14.7456,14.679065,14.524851,,15.070614,,335.812681,255.875209,339,258.906341,22.335618,22.378098,25.071157,25.115562,,6.69,6.300371,15.13
underway_1200.39450254,39450254,201516020,2015-12-09T11:00:00,42347.458332,MULTIPOINT ((-42.88265 147.340218)),147.340218,-42.88265,86.257603,78.349846,78.289402,,1.999046,0.57695,0.35149,0.62019,0.42478,,,1007.900024,32.98,,42.665966,,36.876516,14.481406,304.379275,5.276499,230.652775,250.57349,,,300.116016,300.038234,,,,0.072064,0,-1.75406,-1.94448,,12.1704,46.200001,45.900002,34.616304,,34.616933,,14.7,14.7,,14.485344,14.4614,14.647253,,15.173068,,318.303242,246.872747,316.911421,245.124374,13.323365,12.191142,13.624309,12.45196,,10.408634,9.697444,15.233484
underway_1200.39450357,39450357,201516020,2015-12-09T11:20:05,42347.472275,MULTIPOINT ((-42.900753 147.367018)),147.367018,-42.900753,134.855654,136.683642,136.555659,,7.30767,0.49445,0.17877,0.77687,0.18806,,,1008.166199,32.18,,41.592999,,36,14.486932,375.291192,5.262009,240.864912,258.360097,,,314.684689,315.216554,,,,0,0,-1.75407,-1.94452,,12.1839,42.451506,41.90774,32.908505,,32.9082,,15,15.3,,14.3739,14.566463,15.534821,,16.046603,,320.838832,198.86523,317.677664,188.330071,10.10786,2.932234,10.098479,2.832234,,17.026805,17.675091,16.044952
underway_1200.39450459,39450459,201516020,2015-12-09T11:40:00,42347.486102,MULTIPOINT ((-42.944578 147.377831)),147.377831,-42.944578,191.04471,192.917408,192.922351,,10.8528,0.67263,0.39455,0.56376,0.15783,,,1007.872546,31.469999,,42.910883,,35.23,14.409621,287.819689,5.229312,248.974837,268.519989,,,296.761134,297.773739,,,,0.331667,0,-3.127472,-1.94453,,12.1839,48.401209,47.588813,33.822094,,33.825722,,14.6,14.6,,13.939467,14.1962,15.607441,,16.337232,,320.295692,76.473512,326.369615,84.321362,13.803313,10.963039,14.328039,10.077823,,20.440323,20.399714,16.469999
underway_1200.39450562,39450562,201516020,2015-12-09T12:00:00,42347.499999,MULTIPOINT ((-43.00778 147.375728)),147.375728,-43.00778,173.311413,173.798228,173.899994,,12.803135,0.77756,0.10563,0.6919,0.50889,,,1007.867579,31.263307,,42.822332,,35.009998,14.484022,272.459627,5.25064,250.155683,268.860405,,,290.084015,289.175582,,,,0.259612,0,-1.75428,-1.94464,,12.211,45.196266,44.061521,33.436766,,33.448147,,14.6,14.7,,14.0771,14.4084,16.0907,,16.694323,,282.592763,53.604979,288.592763,57.257468,12.793229,14.97466,12.934575,13.87466,,12.739833,11.96034,16.860001
underway_1200.39450665,39450665,201516020,2015-12-09T12:20:05,42347.513942,MULTIPOINT ((-43.077453 147.395214)),147.395214,-43.077453,152.118618,152.622844,152.645347,,13.720243,0.36256,0.10144,1.24107,0.72901,,,1007.974877,31.634868,,43.139002,,35.41,14.495807,251.4,5.254347,248.012527,268.721054,,,285.736403,285.261422,,,,0,0,-2.74248,-1.94473,,12.2245,44.539632,43.907863,34.332895,,34.330601,,14.6,14.591647,,14.0196,14.27371,15.304026,,15.985199,,241.365327,41.316977,245.804439,42.043911,12.334906,18.770846,11.886971,17.826934,,11.051912,10.156323,16.125132
underway_1200.39450767,39450767,201516020,2015-12-09T12:40:00,42347.527769,MULTIPOINT ((-43.14379 147.440956)),147.440956,-43.14379,154.861504,155.197473,155.179499,,13.33356,0.36035,-0.06265,0.98025,0.32851,,,1008.088831,32.299999,,42.267065,,36.130001,14.422952,263.484974,5.251749,248.24446,271.105383,,,277.812808,276.903372,,,,0,0,-1.75434,-1.94479,,12.2245,41.419211,40.131334,34.958923,,34.9581,,13.7,13.7,,13.410938,13.600597,13.861634,,14.382967,,272.217157,77.327148,281.271446,87.595442,20.486127,18.575136,21.658286,17.496851,,27.977434,27.604854,14.573077
underway_1200.39450870,39450870,201516020,2015-12-09T13:00:05,42347.541723,MULTIPOINT ((-43.212909 147.46683)),147.46683,-43.212909,181.867571,183.409374,183.5,,12.965973,0.34548,-0.02348,1.1103,0.6587,,,,31.65,,42.565062,,35.43,14.430772,233.880829,5.247029,259.003568,282.879615,,,,,,,,,,,,,,,,34.98796,,34.987375,,,,,,,14.124429,,14.655496,,,,,,,,,,,39.268784,38.992244,14.77
underway_1200.39450972,39450972,201516020,2015-12-09T13:20:00,42347.55555,MULTIPOINT ((-43.284458 147.468661)),147.468661,-43.284458,181.011489,180.671009,180.748851,,12.875312,0.961837,-0.973547,0.893808,0.13348,,,,31.93,,42.497002,,35.73,14.388434,263.589637,5.237793,254.354996,277.985936,,,,,,,,,,,,,,,,35.023998,,35.023998,,,,,,,14.02645,,14.545,,,,,,,,,,,50.760414,51.560957,14.67
underway_1200.39451075,39451075,201516020,2015-12-09T13:40:05,42347.569493,MULTIPOINT ((-43.35213 147.447429)),147.447429,-43.35213,199.710716,198.579961,198.684183,,12.519546,0.41402,-0.50496,0.9713,0.03268,,,1008.104698,31.879999,,42.533813,,35.669998,14.435984,264.36646,5.21348,254.581152,278.143489,,,279.338177,277.574005,,,,0.238187,0,-1.75435,-1.9448,,12.235559,41.924752,41.058158,34.999531,,34.999813,,13.2,13.2,,12.8442,12.9519,14.042596,,14.61,,285.534607,45.075416,290,45.987347,13.378428,19.19809,12.672276,17.958472,,59.808657,59.832931,14.755303
underway_1200.39451177,39451177,201516020,2015-12-09T14:00:00,42347.583331,MULTIPOINT ((-43.417852 147.415351)),147.415351,-43.417852,196.94386,196.446429,196.417977,,12.670692,1.06422,-0.1464,1.22535,0.53729,,,1008.444179,31.940001,,42.480957,,35.740002,14.452513,275.121118,5.216347,253.878737,277.345467,,,286.216255,284.782658,,,,0.591171,0,-1.75435,-1.94476,,12.225241,42.91042,42.797257,35.01013,,35.010939,,13.1,13.137843,,12.519375,12.7031,13.944797,,14.544021,,348.922745,85.485839,350,96.072969,13.959598,6.938627,15.240218,7.225751,,61.324188,61.223386,14.702904
