FID,id,set_code,date_time_utc,timestamp_gps_utc,geom,longitude,latitude,ship_course_over_ground_deg,ship_heading_gps_deg,ship_heading_gyro_deg,ship_log_knot,ship_spd_over_ground_knot,pitch_ten_sec_max_deg,pitch_ten_sec_min_deg,roll_ten_sec_max_deg,roll_ten_sec_min_deg,accum_precipitation_owi_mm,ambient_light_owi_candlesperm2,atm_press_hpa,bphase_optode_nounit,chlorophyll_ugperl,conductivity_tsg_mspercm,dew_point_degc,dphase_optode_nounit,flow_rate_tsg_lpermin,fluorescence_nounit,fluoromtr_flow_rate_lpermin,oxy_concen_corr_mmol,oxy_concen_uncorr_mmol,precipitation_rate_owi_mmperh,rad_biometric_medperhr,rad_infrrd_port_wperm2,rad_infrrd_strbrd_wperm2,rad_lcr_port_mmolepersperm2,rad_lcr_strbrd_mmolepersperm2,rad_lcr_wperm2,rad_par_port_wperme,rad_par_strbrd_wperme,rad_slr_port_wperm2,rad_slr_strbrd_wperm2,rad_uv_wperm2,rain_accum_foremst_mm,rel_humidity_port_percent,rel_humidity_strbrd_percent,salinity_optode_psu,salinity_other_psu,salinity_tsg_psu,temp_air_degc,temp_air_port_degc,temp_air_strbrd_degc,temp_biometer_degc,temp_infrrd_snsor_port_degc,temp_infrrd_snsor_strbrd_degc,temp_sea_wtr_degc,temp_sea_wtr_high_res_degc,temp_tsg_degc,visibility_owi_km,wnd_dir_port_corr_deg,wnd_dir_port_uncorr_deg,wnd_dir_strbrd_corr_deg,wnd_dir_strbrd_uncorr_deg,wnd_spd_port_corr_knot,wnd_spd_port_uncorr_knot,wnd_spd_strbrd_corr_knot,wnd_spd_strbrd_uncorr_knot,wthr_indictr_code_owi_nounit,wtr_depth_biometr_m,wtr_depth_m,wtr_temp_optode_degc 
underway_1200.29851888,29851888,200809020,2008-12-06T09:20:00,20081206092000,MULTIPOINT ((-62.8315 111.4536)),111.4536,-62.8315,312.5,,307.81494141,,12.6,0.1,-0.72,0.35,-0.36,,,979.72,,,27.37182666,,,7.774,1.927,4.302,,,,,,,,,,,,,,,,98.3,97.6,,,33.61342244,,-1.4,-1.4,,,,,,-0.74885625,,282,346.7,273,340.2,18.4,30,19.8,30.6,,,,
underway_1200.29852008,29852008,200809020,2008-12-06T09:40:00,20081206094000,MULTIPOINT ((-62.763 111.42)),111.42,-62.763,357.5,,354.15527344,,14.4,0.75,-0.09,0.62,-0.02,,,979.83,,,27.41984705,,,7.772,1.9926,4.294,,,,,,,,,,,,,,,,97.5,97.8,,,33.68818683,,-1.4,-1.3,,,,,,-0.75761855,,276,314.7,277,313.3,19.9,26.2,21.7,27.9,,,,
underway_1200.29852128,29852128,200809020,2008-12-06T10:00:00,20081206100000,MULTIPOINT ((-62.6833 111.4098)),111.4098,-62.6833,350.6,,345.67932129,,14.2,0.15,-0.31,0.48,0.07,,,979.81,,,27.53661604,,,7.77,2.4518,4.298,,,,,,,,,,,,,,,,96.4,97.8,,,33.75035194,,-1.2,-1.4,,,,,,-0.6719959,,276,317.3,277,316.3,23.4,30.5,25.2,32.3,,,,
underway_1200.29852248,29852248,200809020,2008-12-06T10:20:00,20081206102000,MULTIPOINT ((-62.6042 111.4168)),111.4168,-62.6042,359,,354.11132812,,14.1,0.16,-0.3,0.79,0.46,,,980.16,,,27.55844336,,,7.755,3.321,4.293,,,,,,,,,,,,,,,,95.9,97.5,,,33.77548132,,-1.3,-1.4,,,,,,-0.66810678,,282,317.3,281,314.9,20.8,27.6,23,29.4,,,,
underway_1200.29852368,29852368,200809020,2008-12-06T10:40:00,20081206104000,MULTIPOINT ((-62.5254 111.4174)),111.4174,-62.5254,0.9,,357.8137207,,14,0.13,-0.21,0.59,0.38,,,980.35,,,27.46895513,,,7.759,2.8372,14.294,,,,,,,,,,,,,,,,95.8,97.3,,,33.71328375,,-1.3,-1.4,,,,,,-0.7206306,,276,311.1,278,310.9,20.3,25.7,21.7,27.3,,,,
underway_1200.29852488,29852488,200809020,2008-12-06T11:00:00,20081206110000,MULTIPOINT ((-62.4563 111.4183)),111.4183,-62.4563,10.7,,7.50366211,,12.4,-0.16,-0.33,0.29,0.07,,,980.44,,,27.45695156,,,7.754,3.034,4.293,,,,,,,,,,,,,,,,95.5,97,,,33.7155444,,-1.2,-1.3,,,,,,-0.73717511,,281,307.1,285,307.8,18.8,22.7,20.1,24.3,,,,
underway_1200.29852608,29852608,200809020,2008-12-06T11:20:00,20081206112000,MULTIPOINT ((-62.3883 111.4425)),111.4425,-62.3883,4.1,,1.09313965,,11.9,-0.03,-0.19,0.43,0.19,,,980.44,,,27.40566321,,,7.751,2.8618,4.29,,,,,,,,,,,,,,,,94.9,96,,,33.71691304,,-1.3,-1.3,,,,,,-0.80047436,,282,312.1,285,311.9,18,23,19.5,24.6,,,,
underway_1200.29852728,29852728,200809020,2008-12-06T11:40:00,20081206114000,MULTIPOINT ((-62.3189 111.4577)),111.4577,-62.3189,0.1,,356.81945801,,14.4,0.02,-0.31,1,0.69,,,980.37,,,27.41875716,,,7.741,3.2062,,,,,,,,,,,,,,,,,95.2,95.7,,,33.70522135,,-1.3,-1.3,,,,,,-0.77417296,,280,316.9,280,314.7,19,25.8,20.8,27.3,,,,
underway_1200.29852848,29852848,200809020,2008-12-06T12:00:00,20081206120000,MULTIPOINT ((-62.2377 111.4561)),111.4561,-62.2377,2.8,,358.73657227,,14.7,0.08,-0.22,1.49,0.75,,,980.46,,,27.41439069,,,7.776,4.0426,4.291,,,,,,,,,,,,,,,,95.9,96,,,33.68624219,,-1.4,-1.3,,,,,,-0.76248703,,280,320.1,281,318.2,16.3,23.3,17.8,24.6,,,,
underway_1200.29852968,29852968,200809020,2008-12-06T12:20:00,20081206122000,MULTIPOINT ((-62.1563 111.4636)),111.4636,-62.1563,2.7,,358.82995605,,14.5,0.01,-0.25,0.03,-0.45,,,980.44,,,27.42421127,,,7.795,4.6494,,,,,,,,,,,,,,,,,96.3,96.3,,,33.67886303,,-1.4,-1.4,,,,,,-0.74398884,,286,323.2,286,321.1,16.2,24.1,17.8,25.4,,,,
underway_1200.29853088,29853088,200809020,2008-12-06T12:40:00,20081206124000,MULTIPOINT ((-62.0752 111.4629)),111.4629,-62.0752,3.1,,5.20202637,,14.4,-0.03,-0.32,-0.15,-0.75,,,980.36,,,27.48532203,,,7.767,4.4608,4.294,,,,,,,,,,,,,,,,96.3,96.7,,,33.68976623,,-1.3,-1.4,,,,,,-0.67977489,,276,310.3,279,309.9,16.9,22.7,18.4,24.4,,,,
underway_1200.29853208,29853208,200809020,2008-12-06T13:00:00,20081206130000,MULTIPOINT ((-61.997 111.4947)),111.4947,-61.997,2.1,,358.23120117,,14.8,-0.02,-0.39,0.52,-0.2,,,980.45,,,27.43730674,,,7.751,4.674,,,,,,,,,,,,,,,,,96.3,96.6,,,33.68570529,,-1.3,-1.3,,,,,,-0.73425517,,270,315.7,271,313.1,16,21.5,17.7,22.8,,,,
underway_1200.29853328,29853328,200809020,2008-12-06T13:20:00,20081206132000,MULTIPOINT ((-61.9155 111.4928)),111.4928,-61.9155,3.5,,358.14880371,,14.6,0.03,-0.21,0.57,0.03,,,980.61,,,27.47877667,,,7.767,5.002,4.293,,,,,,,,,,,,,,,,95.9,96.4,,,33.71677523,,-1.3,-1.3,,,,,,-0.71187353,,263,308,267,308.5,18.2,21.3,19.3,22.9,,,,
underway_1200.29853448,29853448,200809020,2008-12-06T13:40:00,20081206134000,MULTIPOINT ((-61.8413 111.4922)),111.4922,-61.8413,333.9,,328.66149902,,10.7,0.09,-0.34,0.31,0.01,,,980.57,,,27.41439477,,,7.759,5.3464,0,,,,,,,,,,,,,,,,95.4,96.1,,,33.73747977,,-1.3,-1.3,,,,,,-0.80826951,,263,318.4,262,316.5,19.1,24.8,20.7,26.2,,,,
underway_1200.29853568,29853568,200809020,2008-12-06T14:00:00,20081206140000,MULTIPOINT ((-61.7761 111.4558)),111.4558,-61.7761,347.9,,343.58642578,,12.4,0.03,-0.37,0.35,-0.12,,,980.93,,,27.29872172,,,7.757,5.658,,,,,,,,,,,,,,,,,94.6,95.7,,,33.70393823,,-1.3,-1.3,,,,,,-0.91848121,,249,299.8,254,302.6,19.6,21.4,20.5,23.2,,,,
underway_1200.29853688,29853688,200809020,2008-12-06T14:20:00,20081206142000,MULTIPOINT ((-61.7079 111.4428)),111.4428,-61.7079,354.1,,347.46459961,,12.8,0.06,-0.33,0.81,0,,,981,,,27.16340449,,,7.746,5.2808,4.291,,,,,,,,,,,,,,,,93.3,94.9,,,33.60729866,,-1.3,-1.3,,,,,,-0.99662621,,250,301.7,255,304.3,18.4,19.8,19.1,21.4,,,,
underway_1200.29853808,29853808,200809020,2008-12-06T14:40:00,20081206144000,MULTIPOINT ((-61.6439 111.4257)),111.4257,-61.6439,332.5,,326.94213867,,11.8,-0.15,-0.35,0.5,-0.14,,,981.07,,,27.14703813,,,7.736,3.362,4.291,,,,,,,,,,,,,,,,94.8,95.6,,,33.62661283,,-1.4,-1.4,,,,,,-1.03377975,,256,317.7,255,315.3,18.4,24.1,20.2,25.6,,,,
underway_1200.29853928,29853928,200809020,2008-12-06T15:00:00,20081206150000,MULTIPOINT ((-61.5773 111.4129)),111.4129,-61.5773,33,,39.27062988,,12.1,0,-0.63,-0.86,-1.64,,,981.67,,,27.10994008,,,7.724,3.0094,4.293,,,,,,,,,,,,,,,,95,96.4,,,33.65612421,,-1.4,-1.3,,,,,,-1.10521647,,251,253.9,263,281.4,17.1,10.3,13.4,10.5,,,,
underway_1200.29854048,29854048,200809020,2008-12-06T15:20:00,20081206152000,MULTIPOINT ((-61.5244 111.4807)),111.4807,-61.5244,4.6,,352.4029541,,11.6,0.3,-0.16,0.41,-0.02,,,981.61,,,27.00845329,,,7.708,2.5666,,,,,,,,,,,,,,,,,94.9,95.1,,,33.55909658,,-1.6,-1.3,,,,,,-1.14243545,,241,282.5,249,288.8,21.3,18,21.7,19.8,,,,
underway_1200.29854168,29854168,200809020,2008-12-06T15:40:00,20081206154000,MULTIPOINT ((-61.4655 111.4906)),111.4906,-61.4655,37.3,,26.2902832,,6.8,0.11,-0.18,1.02,-0.9,,,982.03,,,27.12085638,,,8.58,2.3534,4.296,,,,,,,,,,,,,,,,94.3,95.1,,,33.7129237,,-1.5,-1,,,,,,-1.14243545,,249,241.1,255,248.7,16.8,11.7,16.9,12.3,,,,
underway_1200.29854288,29854288,200809020,2008-12-06T16:00:00,20081206160000,MULTIPOINT ((-61.4161 111.5252)),111.5252,-61.4161,7.5,,358.14880371,,10.8,0.17,-0.46,0.11,-0.5,,,982.08,,,27.06519822,,,7.79,2.0664,4.29,,,,,,,,,,,,,,,,94.7,94.9,,,33.61144197,,-1.5,-1.3,,,,,,-1.11990549,,240,271.3,248,281.4,21.4,17.1,20.4,17.8,,,,
underway_1200.29854408,29854408,200809020,2008-12-06T16:20:00,20081206162000,MULTIPOINT ((-61.3755 111.5129)),111.5129,-61.3755,352.2,,340.70800781,,7,-0.05,-0.48,0.19,-0.26,,,982.31,,,27.13941254,,,7.741,2.0418,4.292,,,,,,,,,,,,,,,,93.4,94.2,,,33.78919701,,-1.3,-1.2,,,,,,-1.18752009,,241,281.9,249,289.1,18.6,17.3,19.7,19.3,,,,
underway_1200.29854528,29854528,200809020,2008-12-06T16:40:00,20081206164000,MULTIPOINT ((-61.3415 111.5253)),111.5253,-61.3415,28.3,,20.15991211,,7.3,0.94,-0.4,0.45,-0.13,,,982.68,,,27.12085888,,,7.314,2.1402,4.283,,,,,,,,,,,,,,,,94.1,93.6,,,33.74495502,,-1.3,-0.9,,,,,,-1.17085454,,244,241.4,248,247,19.7,14.4,19.4,14.6,,,,
underway_1200.29854648,29854648,200809020,2008-12-06T17:00:00,20081206170000,MULTIPOINT ((-61.2999 111.435)),111.435,-61.2999,295.8,,290.20385742,,13.2,0.39,-1.07,0.78,-0.8,,,982.21,,,27.24743752,,,7.431,1.927,4.297,,,,,,,,,,,,,,,,91.4,92.7,,,33.74050592,,-1,-1.1,,,,,,-1.01324477,,247,332.8,244,329.9,24.5,34.6,26.5,36.1,,,,
underway_1200.29854768,29854768,200809020,2008-12-06T17:20:00,20081206172000,MULTIPOINT ((-61.2766 111.2927)),111.2927,-61.2766,278.2,,275.13061523,,12.9,0.18,-0.74,1.84,-1.32,,,982.77,,,27.46241605,,,7.433,1.8532,4.295,,,,,,,,,,,,,,,,89.7,91.8,,,33.81901278,,-1.1,-1.1,,,,,,-0.82288808,,236,334.1,233,331.9,25.6,36.2,27.1,37.4,,,,
underway_1200.29854888,29854888,200809020,2008-12-06T17:40:00,20081206174000,MULTIPOINT ((-61.2734 111.1433)),111.1433,-61.2734,271,,268.1817627,,12.9,0.75,-0.39,0.94,-0.35,,,982.99,,,27.57372051,,,7.414,3.2636,4.302,,,,,,,,,,,,,,,,83.5,86.1,,,33.76783899,,-1,-1,,,,,,-0.64283342,,237,341,231,336.5,23.1,34.6,24.6,35.5,,,,
underway_1200.29855008,29855008,200809020,2008-12-06T18:00:00,20081206180000,MULTIPOINT ((-61.2781 110.9961)),110.9961,-61.2781,269.4,,267.28088379,,12.9,0.86,-0.94,0.7,-0.52,,,983.01,,,27.54644039,,,7.457,2.8044,,,,,,,,,,,,,,,,,84.6,86,,,33.78756393,,-1.1,-1.1,,,,,,-0.69339046,,238,340.9,232,336.5,25.6,37.1,27.2,38.2,,,,
underway_1200.29855128,29855128,200809020,2008-12-06T18:20:00,20081206182000,MULTIPOINT ((-61.2724 110.849)),110.849,-61.2724,288,,284.67224121,,12.8,0,0,0,0,,,983.96,,,27.4711403,,,7.447,2.0582,4.294,,,,,,,,,,,,,,,,82.9,84.4,,,33.746725,,-1,-1,,,,,,-0.74788274,,240,331.9,236,328.5,23.4,33.5,25.4,34.9,,,,
underway_1200.29855248,29855248,200809020,2008-12-06T18:40:00,20081206184000,MULTIPOINT ((-61.2536 110.7176)),110.7176,-61.2536,223,,217.38098145,,12.7,0.22,-0.59,0.83,-1.25,,,984.09,,,27.57262982,,,7.448,3.2636,4.289,,,,,,,,,,,,,,,,83.9,84.8,,,33.77506183,,-1,-1,,,,,,-0.65060874,,242,18.5,232,12,24.9,37.1,23.4,36,,,,
underway_1200.29855368,29855368,200809020,2008-12-06T19:00:00,20081206190000,MULTIPOINT ((-61.2605 110.5705)),110.5705,-61.2605,271.2,,268.1048584,,13.3,0.13,-0.94,0.09,-0.47,,,984.39,,,27.52570493,,,7.441,2.3042,4.299,,,,,,,,,,,,,,,,81.9,82.9,,,33.76933599,,-0.8,-0.8,,,,,,-0.70214491,,247,348,238,341.6,22.3,35,23.5,35.5,,,,
underway_1200.29855488,29855488,200809020,2008-12-06T19:20:00,20081206192000,MULTIPOINT ((-61.2744 110.4274)),110.4274,-61.2744,239.6,,246.84631348,,10.6,0.29,-0.51,0.04,-2.32,,,985.02,,,27.60645842,,,8.229,2.8372,4.301,,,,,,,,,,,,,,,,81.1,81.5,,,33.76421846,,-0.6,-0.6,,,,,,-0.6000866,,257,3.1,244,354.1,24.9,35.3,24.2,34.9,,,,
underway_1200.29855608,29855608,200809020,2008-12-06T19:40:00,20081206194000,MULTIPOINT ((-61.2405 110.3023)),110.3023,-61.2405,327.5,,323.01452637,,13,0.49,-0.82,0.61,0.12,,,984.85,,,27.65447744,,,8.19,3.8294,4.295,,,,,,,,,,,,,,,,85.9,86,,,33.79745518,,-0.8,-0.8,,,,,,-0.57192869,,249,309.8,250,309,26.3,31.6,28.5,33.8,,,4213.12,
underway_1200.29855728,29855728,200809020,2008-12-06T20:00:00,20081206200000,MULTIPOINT ((-61.1923 110.2554)),110.2554,-61.1923,305.8,,298.08105469,,10.8,0.27,-0.5,0.69,-1.21,,,985.54,,,27.41111644,,,8.194,3.6736,4.298,,,,,,,,,,,,,,,,86.6,87.3,,,33.67963333,,-0.9,-0.9,,,,,,-0.7605396,,246,324.6,243,321.3,25,31.8,27.1,33.4,,,4224.06,
underway_1200.29855848,29855848,200809020,2008-12-06T20:20:00,20081206202000,MULTIPOINT ((-61.1642 110.1435)),110.1435,-61.1642,283.5,,286.2322998,,10.7,1.27,-0.76,-1.89,-4.05,,,985.32,,,27.48750513,,,8.153,3.7474,,,,,,,,,,,,,,,,,83,84.5,,,33.69705736,,-0.8,-0.8,,,,,,-0.68366474,,244,327.1,241,324.2,26.8,35.6,29,37.5,,,4236.29,
underway_1200.29855968,29855968,200809020,2008-12-06T20:40:00,20081206204000,MULTIPOINT ((-61.1368 110.0227)),110.0227,-61.1368,292,,285.58410645,,11.8,0.96,-1.67,-0.27,-1.95,,,985.93,,,27.49295799,,,8.185,3.3374,,,,,,,,,,,,,,,,,74.6,78.4,,,33.65453903,,-0.7,-0.7,,,,,,-0.63894612,,235,326.7,232,322.8,26,34.1,28.1,35.6,,,4244.37,
underway_1200.29856088,29856088,200809020,2008-12-06T21:00:00,20081206210000,MULTIPOINT ((-61.1197 109.8912)),109.8912,-61.1197,274.1,,270.60424805,,12,0.33,-0.82,-1.29,-2.63,,,986.15,,,27.51260109,,,8.194,2.8372,,,,,,,,,,,,,,,,,79.5,79.7,,,33.66045777,,-0.8,-0.8,,,,,,-0.62048481,,248,346.4,240,340.5,22.1,33.4,23.5,34.1,,,4257.2,
underway_1200.29856209,29856209,200809020,2008-12-06T21:20:10,20081206212010,MULTIPOINT ((-61.1142 109.7512)),109.7512,-61.1142,273.4,,270.87341309,,12.2,1.22,-1.39,-1.83,-2.54,,,986.95,,,27.56170873,,,8.187,2.0336,,,,,,,,,,,,,,,,,85.9,84.8,,,33.67037139,,-0.9,-0.9,,,,,,-0.56998723,,259,353.2,247,345.7,20.7,32.7,21.5,32.9,,,4265.09,
underway_1200.29856328,29856328,200809020,2008-12-06T21:40:00,20081206214000,MULTIPOINT ((-61.1045 109.6108)),109.6108,-61.1045,280.6,,277.87719727,,13.7,0.22,-1.07,-0.72,-2.22,,,986.59,,,27.64682839,,,8.213,2.05,4.309,,,,,,,,,,,,,,,,87.5,91.9,,,33.67257667,,-1.1,-1.5,,,,,,-0.4691154,,252,343.5,244,336.9,29.6,42.1,31.3,43,,,4264.39,
underway_1200.29856448,29856448,200809020,2008-12-06T22:00:00,20081206220000,MULTIPOINT ((-61.1051 109.4554)),109.4554,-61.1051,262.9,,261.46911621,,13.5,0.88,-0.45,-1.44,-2.51,,,987.58,,,27.54861898,,,8.142,2.296,4.293,,,,,,,,,,,,,,,,76.3,79.7,,,33.73830864,,-0.7,-0.7,,,,,,-0.64672095,,252,354,238,344.2,28.4,41.7,29.5,42.2,,,4266.59,
underway_1200.29856568,29856568,200809020,2008-12-06T22:20:00,20081206222000,MULTIPOINT ((-61.1167 109.3003)),109.3003,-61.1167,254.2,,252.94921875,,13.8,0.77,-1.05,-1.62,-2.4,,,987.74,,,27.48314007,,,8.166,2.7306,4.302,,,,,,,,,,,,,,,,76.1,77.4,,,33.69659037,,-0.8,-0.8,,,,,,-0.68852741,,246,355.6,233,347,27.8,41.5,28.6,41.7,,,4271.53,
underway_1200.29856688,29856688,200809020,2008-12-06T22:40:00,20081206224000,MULTIPOINT ((-61.127 109.1857)),109.1857,-61.127,256.4,,254.1027832,,13.8,1.03,-0.79,-0.84,-2.74,,,987.98,,,27.4209378,,,8.19,2.4436,,,,,,,,,,,,,,,,,79.4,79.3,,,33.68204691,,-0.8,-0.8,,,,,,-0.75080332,,245,355.8,232,347.7,20.3,33.9,21.1,34.1,,,4276.88,
underway_1200.29856808,29856808,200809020,2008-12-06T23:00:00,20081206230000,MULTIPOINT ((-61.1331 109.0281)),109.0281,-61.1331,266.9,,265.96801758,,13.7,1.11,-0.84,-1.86,-2.72,,,987.94,,,27.40456466,,,8.175,2.378,4.307,,,,,,,,,,,,,,,,79.3,80.8,,,33.62513976,,-0.9,-0.9,,,,,,-0.71965753,,252,350.2,241,343,28.7,42.2,30,42.8,,,4283.64,
underway_1200.29856928,29856928,200809020,2008-12-06T23:20:00,20081206232000,MULTIPOINT ((-61.135 108.8707)),108.8707,-61.135,269.1,,265.50109863,,13.7,0.31,-1.42,-1.47,-2.08,,,988.01,,,27.46458237,,,8.196,3.1488,4.304,,,,,,,,,,,,,,,,80.4,81.6,,,33.61626935,,-1.1,-1.1,,,,,,-0.63894612,,242,345.5,232,338.8,26.6,39.3,28.2,40,,,4291.09,
underway_1200.29857048,29857048,200809020,2008-12-06T23:40:00,20081206234000,MULTIPOINT ((-61.144 108.7148)),108.7148,-61.144,262.9,,259.78820801,,13.7,0.9,-0.49,-0.83,-1.86,,,988.7,,,27.52569667,,,8.154,2.624,4.297,,,,,,,,,,,,,,,,78.8,80.2,,,33.66620489,,-1.1,-1.1,,,,,,-0.6097992,,241,349.4,230,342,23.2,36.3,24.6,36.9,,,4298.84,
underway_1200.29857168,29857168,200809020,2008-12-07T00:00:00,20081207000000,MULTIPOINT ((-61.1517 108.5571)),108.5571,-61.1517,264.5,,260.98571777,,13.6,,,,,,,988.84,,,27.55407094,,,8.192,2.952,,,,,,,,,,,,,,,,,85.4,85.6,,,33.68387702,,-1.4,-1.5,,,,,,-0.59134657,,234,344.2,226,338.4,23.5,36,25.1,36.8,,,4314.19,
underway_1200.29857288,29857288,200809020,2008-12-07T00:20:00,20081207002000,MULTIPOINT ((-61.1581 108.4007)),108.4007,-61.1581,265.1,,262.03491211,,13.7,,,,,,,,,,27.59881152,,,8.169,1.3366,4.305,,,,,,,,,,,,,,,,76.7,79,,,33.66521202,,-1.1,-1.1,,,,,,-0.52050072,,238,345.1,230,338.7,27.4,40.1,28.9,40.8,,,4325.66,
underway_1200.29857408,29857408,200809020,2008-12-07T00:40:00,20081207004000,MULTIPOINT ((-61.1592 108.2416)),108.2416,-61.1592,271.3,,268.31359863,,14,,,,,,,989.47,,,27.60208422,,,8.172,1.1234,4.307,,,,,,,,,,,,,,,,77.6,78.8,,,33.65127899,,-1.2,-1.2,,,,,,-0.504014,,236,340.8,229,335.9,22.6,34.9,24.4,36,,,4348.01,
underway_1200.29857528,29857528,200809020,2008-12-07T01:00:00,20081207010000,MULTIPOINT ((-61.1618 108.0808)),108.0808,-61.1618,263.6,,260.74401855,,14.1,,,,,,,989.6,,,27.56497923,,,8.185,0.9348,4.303,,,,,,,,,,,,,,,,77.9,79.4,,,33.62943657,,-0.9,-0.9,,,,,,-0.52923076,,240,348.2,230,341.3,23,36.4,24.3,36.9,,,4360.26,
underway_1200.29857648,29857648,200809020,2008-12-07T01:20:00,20081207012000,MULTIPOINT ((-61.17 107.9175)),107.9175,-61.17,270,,266.96777344,,14.2,,,,,,,989.99,,,27.55952587,,,8.196,1.6892,,,,,,,,,,,,,,,,,80.6,81.7,,,33.66635222,,-0.8,-0.8,,,,,,-0.56901653,,252,351.5,239,343.5,23.9,37.6,25.2,38.1,,,3783.17,
underway_1200.29857768,29857768,200809020,2008-12-07T01:40:00,20081207014000,MULTIPOINT ((-61.1545 107.7784)),107.7784,-61.1545,320.4,,317.40600586,,13,,,,,,,990.42,,,27.61081877,,,8.153,1.148,4.3,,,,,,,,,,,,,,,,78.2,79.2,,,33.70511568,,-0.7,-0.7,,,,,,-0.541843,,229,304.5,234,306.8,21.6,25,22.6,26.7,,,4359.8,
underway_1200.29857888,29857888,200809020,2008-12-07T02:00:00,20081207020000,MULTIPOINT ((-61.1034 107.6707)),107.6707,-61.1034,305.6,,299.3939209,,11.6,,,,,,,990.82,,,27.55298513,,,8.18,1.2546,4.297,,,,,,,,,,,,,,,,84.8,84.5,,,33.75180457,,-0.8,-0.7,,,,,,-0.65352473,,253,333.8,247,329.3,17.4,26,19,26.9,,,4377.18,
underway_1200.29858008,29858008,200809020,2008-12-07T02:20:00,20081207022000,MULTIPOINT ((-61.0598 107.5574)),107.5574,-61.0598,299.7,,290.63781738,,14.2,,,,,,,990.45,,,27.50386158,,,8.201,0.861,4.305,,,,,,,,,,,,,,,,80.3,81.3,,,33.54298309,,-0.7,-0.7,,,,,,-0.52535059,,246,336.2,242,332.9,23.7,34.3,25.5,35.5,,,4380.55,
underway_1200.29858128,29858128,200809020,2008-12-07T02:40:00,20081207024000,MULTIPOINT ((-61.0552 107.4815)),107.4815,-61.0552,269.7,,265.71533203,,14,,,,,,,990.82,,,27.61081938,,,,1.0906,,,,,,,,,,,,,,,,,84.2,81.6,,,33.71268444,,-0.9,-0.7,,,,,,-0.54863526,,252,352.7,239,343.9,26.1,39.7,27.4,40.1,,,4381.33,
underway_1200.29858248,29858248,200809020,2008-12-07T03:00:00,20081207030000,MULTIPOINT ((-61.0562 107.3213)),107.3213,-61.0562,268.8,,266.20422363,,14.1,,,,,,,991.51,,,27.63919285,,,8.189,1.2136,4.302,,,,,,,,,,,,,,,,82.9,83.5,,,33.71517806,,-0.9,-0.9,,,,,,-0.5166211,,255,354,241,345.8,21.8,35.6,22.6,35.7,,,4382.15,
underway_1200.29858368,29858368,200809020,2008-12-07T03:20:00,20081207032000,MULTIPOINT ((-61.0555 107.1592)),107.1592,-61.0555,271.2,,267.34130859,,14.1,,,,,,,991.72,,,27.58026658,,,8.198,0.7052,0,,,,,,,,,,,,,,,,82.9,83.3,,,33.74843792,,-0.9,-0.9,,,,,,-0.61757037,,256,354.3,243,345.5,24.2,38,25.2,38.2,,,4383.35,
underway_1200.29858488,29858488,200809020,2008-12-07T03:40:00,20081207034000,MULTIPOINT ((-61.0527 106.9979)),106.9979,-61.0527,272.4,,267.6159668,,14.2,,,,,,,992.02,,,27.42202647,,,8.206,0.9348,,,,,,,,,,,,,,,,,76.6,78.5,,,33.64983094,,-1,-1,,,,,,-0.7206306,,248,349.2,238,342.5,24.3,37.7,25.8,38.3,,,4376.35,
underway_1200.29858608,29858608,200809020,2008-12-07T04:00:00,20081207040000,MULTIPOINT ((-61.0498 106.8356)),106.8356,-61.0498,276.2,,270.81298828,,14.3,,,,,,,991.93,,,27.25724442,,,8.17,0.7544,4.3,,,,,,,,,,,,,,,,80.2,81.2,,,33.56359613,,-1,-1.1,,,,,,-0.84335988,,251,350.3,239,342,25.1,38.5,26.6,39,,,4362.25,
underway_1200.29858728,29858728,200809020,2008-12-07T04:20:00,20081207042000,MULTIPOINT ((-61.0471 106.673)),106.673,-61.0471,259,,254.48181152,,14,,,,,,,992.51,,,27.39472905,,,8.165,0.3936,4.301,,,,,,,,,,,,,,,,77.1,78.8,,,33.44461109,,-1,-1,,,,,,-0.56901653,,245,355.5,231,346,24.8,38.4,25.9,38.7,,,4340.74,
underway_1200.29858848,29858848,200809020,2008-12-07T04:40:00,20081207044000,MULTIPOINT ((-61.0577 106.5137)),106.5137,-61.0577,268.6,,265.89111328,,14,,,,,,,992.78,,,27.67847041,,,,0.41,4.303,,,,,,,,,,,,,,,,81,81.4,,,33.6075456,,-1,-1,,,,,,-0.3722778,,258,356.2,244,346.9,22.8,36.6,23.6,36.7,,,4353.02,
underway_1200.29858968,29858968,200809020,2008-12-07T05:00:00,20081207050000,MULTIPOINT ((-61.0581 106.3515)),106.3515,-61.0581,269.8,,265.96801758,,14.2,,,,,,,992.79,,,27.7395878,,,8.185,0.3362,,,,,,,,,,,,,,,,,80.4,81.2,,,33.66787623,,-0.9,-1,,,,,,-0.35292841,,250,351.1,238,342.9,24.3,38.1,25.7,38.6,,,4379.87,
underway_1200.29859088,29859088,200809020,2008-12-07T05:20:00,20081207052000,MULTIPOINT ((-61.0616 106.1883)),106.1883,-61.0616,269.2,,266.61071777,,14.4,,,,,,,993.33,,,27.70684777,,,8.211,0.2706,,,,,,,,,,,,,,,,,85.4,85,,,33.65410806,,-1,-1,,,,,,-0.38001925,,251,352.6,237,344.7,17.3,31.2,18.6,31.6,,,4400.22,
