FID,id,set_code,date_time_utc,timestamp_gps_utc,geom,longitude,latitude,ship_course_over_ground_deg,ship_heading_gps_deg,ship_heading_gyro_deg,ship_log_knot,ship_spd_over_ground_knot,pitch_ten_sec_max_deg,pitch_ten_sec_min_deg,roll_ten_sec_max_deg,roll_ten_sec_min_deg,accum_precipitation_owi_mm,ambient_light_owi_candlesperm2,atm_press_hpa,bphase_optode_nounit,chlorophyll_ugperl,conductivity_tsg_mspercm,dew_point_degc,dphase_optode_nounit,flow_rate_tsg_lpermin,fluorescence_nounit,fluoromtr_flow_rate_lpermin,oxy_concen_corr_mmol,oxy_concen_uncorr_mmol,precipitation_rate_owi_mmperh,rad_biometric_medperhr,rad_infrrd_port_wperm2,rad_infrrd_strbrd_wperm2,rad_lcr_port_mmolepersperm2,rad_lcr_strbrd_mmolepersperm2,rad_lcr_wperm2,rad_par_port_wperme,rad_par_strbrd_wperme,rad_slr_port_wperm2,rad_slr_strbrd_wperm2,rad_uv_wperm2,rain_accum_foremst_mm,rel_humidity_port_percent,rel_humidity_strbrd_percent,salinity_optode_psu,salinity_other_psu,salinity_tsg_psu,temp_air_degc,temp_air_port_degc,temp_air_strbrd_degc,temp_biometer_degc,temp_infrrd_snsor_port_degc,temp_infrrd_snsor_strbrd_degc,temp_sea_wtr_degc,temp_sea_wtr_high_res_degc,temp_tsg_degc,visibility_owi_km,wnd_dir_port_corr_deg,wnd_dir_port_uncorr_deg,wnd_dir_strbrd_corr_deg,wnd_dir_strbrd_uncorr_deg,wnd_spd_port_corr_knot,wnd_spd_port_uncorr_knot,wnd_spd_strbrd_corr_knot,wnd_spd_strbrd_uncorr_knot,wthr_indictr_code_owi_nounit,wtr_depth_biometr_m,wtr_depth_m,wtr_temp_optode_degc
underway_1200.42703314,42703314,201819020,2018-12-04T05:20:00,43438.222213,MULTIPOINT ((-42.881758 147.3415)),147.3415,-42.881758,221.395275,351.926348,352.299988,,0.048251,,,,,,,,,2.922458,,,,,590.711864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
underway_1200.42703554,42703554,201819020,2018-12-04T05:40:00,43438.236102,MULTIPOINT ((-42.881732 147.341474)),147.341474,-42.881732,0,351.764301,352.200012,,0.023667,-0.03734,-0.29691,0.71343,0.40754,,,1012.086173,32.969876,3.248806,39.349232,,36.860001,14.260291,647.965994,5.779196,236.710339,249.510119,,,359.237827,361.945087,,,,522.124196,535.712096,284.626512,290.712952,,21.3256,53.599998,53.395936,36.863949,,36.867768,,17.200001,17.299999,,18.366017,18.041979,14.790892,,9.436462,,308.818036,316.067127,308.854429,316.654417,10.129856,10.145451,10.729607,10.745451,,,,15.37
underway_1200.42703794,42703794,201819020,2018-12-04T06:00:00,43438.249997,MULTIPOINT ((-42.881736 147.341519)),147.341519,-42.881736,0,351.81064,352.200012,,0.011919,0.128245,-0.155351,0.51032,0.037986,,,1012.034825,33.040001,2.997412,39.319462,,36.939999,14.275558,603.861849,5.77329,235.316003,247.949989,,,356.425893,358.848884,,,,861.735466,1037.186961,404.641107,421.144131,,21.3396,53.962285,54.498901,36.834994,,36.833923,,17.4,17.4,,18.595442,18.02062,14.798932,,9.439538,,314.656966,322.098258,312.587204,319.783713,13.489585,13.503488,14.035126,14.048256,,,,15.39
underway_1200.42704034,42704034,201819020,2018-12-04T06:20:00,43438.263882,MULTIPOINT ((-42.881735 147.341545)),147.341545,-42.881735,0,351.704073,352.100006,,0.01447,-0.01136,-0.30687,0.37677,-0.02972,,,1012.299988,33.300061,2.829381,39.552306,,37.23,14.256322,574.382572,5.777072,230.588697,243.249815,,,359.645802,361.379095,,,,750.99265,730.147354,250.486849,324.363007,,21.326998,52.924349,53.093015,37.117136,,37.104616,,17.662175,17.6,,18.883801,18.430281,14.786116,,9.413693,,322.099459,329.813592,319.62302,327.023014,6.203033,6.214658,6.403492,6.414658,,,,15.35
underway_1200.42704274,42704274,201819020,2018-12-04T06:40:00,43438.277766,MULTIPOINT ((-42.881721 147.341571)),147.341571,-42.881721,0,351.767834,352.100006,,0.013948,-0.03316,-0.29398,0.66305,0.30158,,,1012.184792,34.02,2.456145,40.021159,,38.009945,14.273953,508.902542,5.783184,218.252207,231.240272,,,351.227997,354.288973,,,,350.585369,354.300517,184.02032,188.130515,,21.3255,50.743326,51.300695,37.746863,,37.733006,,18,18.099305,,19.121201,18.7486,14.713055,,9.284615,,323.353029,330.805966,320.941212,328.63533,7.751313,7.758848,8.051548,8.058848,,,,15.24
underway_1200.42704514,42704514,201819020,2018-12-04T07:00:00,43438.291662,MULTIPOINT ((-42.881719 147.341574)),147.341574,-42.881719,0,351.750744,352.200012,,0.02373,0.16993,-0.10797,-0.50335,-0.78346,,,1012.269875,33.609834,2.377856,39.55739,,37.559835,14.215,495.167728,5.767594,225.327385,237.812495,,,340.398189,344.051482,,,,275.955997,281.670491,146.452522,149.727076,,21.325701,50.96456,51.299999,37.150668,,37.140238,,18,17.9,,18.679789,18.34468,14.747995,,9.384614,,291.807239,299.599904,295.197161,302.750833,8.323657,8.331654,9.06863,9.077984,,,,15.33
underway_1200.42704754,42704754,201819020,2018-12-04T07:20:00,43438.305546,MULTIPOINT ((-42.881733 147.341544)),147.341544,-42.881733,0,351.879411,352.200012,,0.011348,-0.573053,-0.743761,-0.70988,-1.018957,,,1012.420071,33.810001,2.478531,39.696615,,37.779999,14.194293,512.829968,5.775135,221.911887,234.420919,,,350.635541,353.742229,,,,323.120034,325.857865,163.228136,164.260602,,21.325899,50.344729,50.615938,37.32108,,37.324767,,18,18,,18.910101,18.5117,14.616568,,9.347385,,311.510749,318.991507,309.878912,317.450873,10.017145,10.035156,10.654406,10.671972,,,,15.3
underway_1200.42704994,42704994,201819020,2018-12-04T07:40:00,43438.319442,MULTIPOINT ((-42.881754 147.341544)),147.341544,-42.881754,0,351.790355,352.200012,,0.025964,-0.10842,-0.16638,-0.66359,-0.83386,,,1012.829589,34.279999,2.218213,40.00908,,38.299773,14.217957,467.160127,5.780105,214.060496,226.750905,,,370.214817,371.207353,,,,498.857821,519.282833,323.650957,367.509368,,21.299901,50.764926,50.797045,37.752659,,37.744925,,18,18.1,,18.923401,18.90408,14.60656,,9.261153,,294.897241,302.276699,295.794482,303.025307,9.472591,9.479448,10.127554,10.134586,,,,15.23
underway_1200.42705234,42705234,201819020,2018-12-04T08:00:00,43438.333326,MULTIPOINT ((-42.881759 147.341541)),147.341541,-42.881759,0,351.742055,352.100006,,0.021024,-0.05315,-0.26183,-0.32208,-0.57853,,,1013.140015,34.41,1.981839,40.051386,,38.439999,14.243885,425.691083,5.776046,212.03514,224.679652,,,366.877991,368.305487,,,,203.971411,192.540436,108.886002,106.490997,,21.312599,51.893668,51.702784,37.810898,,37.809385,,17.700001,17.799999,,18.2509,18.3801,14.592629,,9.243,,315.398315,322.898315,314.277978,322.065949,10.134015,10.144404,10.610214,10.620337,,,,15.21
underway_1200.42705474,42705474,201819020,2018-12-04T08:20:00,43438.34721,MULTIPOINT ((-42.881755 147.341495)),147.341495,-42.881755,358.278149,351.879816,352.200012,,0.032372,0.38289,0.01249,0.08335,-0.44864,,,1013.535214,34.299999,2.050611,40.016076,,38.310001,14.29926,437.756356,5.78496,213.606372,226.368531,,,370.828198,373.340392,,,,93.182692,93.572535,49.205737,48.882599,,21.312201,50.66631,50.399411,37.732672,,37.744385,,17.6,17.700001,,17.945451,18.011499,14.59276,,9.268692,,323.873913,331.743431,321.134087,328.860101,5.985638,6.004469,6.242687,6.260974,,,,15.249707
underway_1200.42705714,42705714,201819020,2018-12-04T08:40:00,43438.361106,MULTIPOINT ((-42.881784 147.341486)),147.341486,-42.881784,0,351.678657,352,,0.01767,-0.34354,-0.46066,0.53165,0.28295,,,1013.909973,34.470001,2.007459,40.170538,,38.5,14.305712,430.185775,5.786064,210.955873,223.661212,,,370.873822,373.059998,,,,74.148792,67.281732,39.752102,33.169899,,21.326099,54.233392,55.095964,37.94608,,37.947078,,17.299999,17.299999,,17.591499,17.5903,14.575861,,9.231462,,255.464106,263.696953,255.313493,263.288793,0.911373,0.909632,0.941568,0.939755,,,,15.2
underway_1200.42705954,42705954,201819020,2018-12-04T09:00:00,43438.374988,MULTIPOINT ((-42.881779 147.341523)),147.341523,-42.881779,0,351.785339,352.100006,,0.008,0.14424,-0.02733,0.07259,-0.18515,,,1014.190002,34.470001,2.144794,40.112693,,38.5,14.319499,454.279661,5.784,210.911761,223.551615,,,360.037994,362.381167,,,,51.675598,51.692402,25.925301,26.186701,,21.3396,56.634404,56.099998,37.867162,,37.869153,,17,17.098161,,17.3276,17.30972,14.594904,,9.247,,309.476652,317.344885,307.056094,314.67199,3.052477,3.068223,3.269193,3.284112,,,,15.22
underway_1200.42706194,42706194,201819020,2018-12-04T09:20:00,43438.388886,MULTIPOINT ((-42.881771 147.341526)),147.341526,-42.881771,0,351.716625,352.100006,,0.009216,-0.15555,-0.34544,0.34872,0.06015,,,1014.409973,33.960514,2.246362,39.839691,,37.940513,14.326716,472.098621,5.788917,219.032852,231.709715,,,354.532013,358.696718,,,,20.9163,20.940067,13.367591,12.220124,,21.343,53.799999,53.706145,37.50241,,37.506304,,17,17.002048,,17.0373,17.112119,14.710767,,9.317924,,302.412193,309.964875,304,311.34121,6.851977,6.858052,7.251752,7.258052,,,,15.31
underway_1200.42706434,42706434,201819020,2018-12-04T09:40:00,43438.40277,MULTIPOINT ((-42.88176 147.341546)),147.341546,-42.88176,0,351.64706,352.035502,,0.02184,0.05268,-0.06135,0.22683,0.05387,,,1014.813702,33.240002,2.265514,39.441691,,37.16,14.315857,475.458686,5.779263,231.317489,243.853063,,,357.425027,361.570007,,,,3.07598,4.13539,0,0,,21.344115,54.332523,54.900002,36.943316,,36.945693,,16.9,17,,16.803639,16.885599,14.839148,,9.454539,,283.406341,290.709517,287,294.5,7.314551,7.318732,8.013281,8.018732,,,,15.42
underway_1200.42706674,42706674,201819020,2018-12-04T10:00:00,43438.416666,MULTIPOINT ((-42.881756 147.341543)),147.341543,-42.881756,0,351.731563,352.100006,,0.022892,-0.01524,-0.164211,0.225809,0.044953,,,1014.869021,33.319414,2.419372,39.435468,,37.249414,14.317597,502.451271,5.792215,230.004012,242.338202,,,331.9372,335.127694,,,,0,0.21359,0,,,21.353201,57.400002,57.400002,36.944886,,36.935775,,16.6,16.69927,,16.447596,16.53231,14.788536,,9.458691,,324.39928,332.299274,321.79856,329.458984,4.605121,4.619424,4.985499,4.99928,,,,15.41
underway_1200.42706914,42706914,201819020,2018-12-04T10:20:00,43438.430544,MULTIPOINT ((-42.881723 147.341542)),147.341542,-42.881723,0,351.710022,352,,0.035,0.06654,-0.15442,0.4716,0.27265,,,1015.01447,33.509998,2.839217,39.630155,,37.450001,14.303414,576.10828,5.790861,226.701318,239.377254,,,317.367441,320.735184,,,,0.307598,0,,,,21.3633,54.26273,56.694188,37.204245,,37.19908,,16.6,16.6,,16.129745,16.2199,14.777304,,9.401077,,235.503116,242.05853,236.057286,242.779582,4.615419,4.627397,3.910496,3.922291,,,,15.360687
underway_1200.42707154,42707154,201819020,2018-12-04T10:40:00,43438.444425,MULTIPOINT ((-42.881776 147.341549)),147.341549,-42.881776,0,351.309137,351.700012,,0.019712,0.13717,-0.11605,0.25711,-0.1004,,,1015.391216,33.300805,3.539034,39.612766,,37.23,14.292107,698.883227,5.791526,230.306609,243.096783,,,327.000512,331.333008,,,,0.225688,0,,,,21.367605,54.828983,56.386372,37.182014,,37.193457,,16.6,16.6,,15.909685,15.9032,14.748569,,9.389309,,138.160256,146.190371,130.774703,139.066256,6.194533,6.215666,6.349107,6.369887,,,,15.369194
underway_1200.42707394,42707394,201819020,2018-12-04T11:00:00,43438.45833,MULTIPOINT ((-42.881781 147.341558)),147.341558,-42.881781,0,351.761131,352.200012,,0.02604,0.16488,-0.0449,0.32875,0.10633,,,1015.445665,33.290766,3.948689,39.603001,,37.220001,14.287886,770.752391,5.796656,230.579305,243.347711,,,324.550917,329.008586,,,,0,0,0,,,21.380012,55.660472,55.99952,37.171154,,37.172077,,16.4,16.4,,15.635554,15.7183,14.733652,,9.399924,,276.083649,283.719771,280.591525,288.242311,2.897882,2.901575,3.220902,3.226181,,,,15.36
underway_1200.42707634,42707634,201819020,2018-12-04T11:20:00,43438.472215,MULTIPOINT ((-42.881793 147.341533)),147.341533,-42.881793,0,351.757716,352.100006,,0.010671,0.27784,0.02732,0.07569,-0.14421,,,1015.705706,33.189999,3.462484,39.467307,,37.110001,14.247079,685.453291,5.79807,232.482346,245.044329,,,342.996002,344.679595,,,,0.082172,0,,,,21.3932,60.170582,61.195767,36.985042,,36.990459,,15.9,15.8,,15.3158,15.378906,14.851267,,9.437924,,235.481807,242.8559,240.111355,247.43726,2.31523,2.311136,2.52591,2.522271,,,,15.38
underway_1200.42707874,42707874,201819020,2018-12-04T11:40:00,43438.48611,MULTIPOINT ((-42.881793 147.341499)),147.341499,-42.881793,0,351.361083,351.799988,,0.02952,0.12488,-0.01869,0.12503,-0.09732,,,1015.909973,32.959999,2.945992,39.303001,,36.850872,14.244209,594.840764,5.793481,236.491131,249.060398,,,330.207001,333.661627,,,,0.307633,0,,,,21.401406,60.799999,61.400002,36.777088,,36.777539,,15.8,15.7,,15.1522,15.1626,14.799503,,9.477462,,242.5505,250.986826,252.0037,260.567741,2.103787,2.09101,2.272077,2.26367,,,,15.430874
underway_1200.42708114,42708114,201819020,2018-12-04T12:00:00,43438.499995,MULTIPOINT ((-42.881772 147.341497)),147.341497,-42.881772,0,351.375157,351.753945,,0.027921,0.30026,0.11441,0.20902,0.04148,,,1015.95584,33.260974,3.144149,39.500997,,37.180976,14.270984,629.605096,5.787218,231.142606,243.724143,,,322.732193,326.982588,,,,0,0,,,,21.420799,65.410951,65.018711,37.038048,,37.047302,,15.3,15.2,,14.723941,14.674592,14.786102,,9.416771,,113.713129,121.37747,114.713129,122.670501,2.04035,2.028687,2.340916,2.328687,,,,15.38
underway_1200.42708354,42708354,201819020,2018-12-04T12:20:00,43438.513877,MULTIPOINT ((-42.881737 147.341535)),147.341535,-42.881737,0,351.349701,351.700012,,0.035,0.03181,-0.16254,0.69761,0.39142,,,1016.049988,33.209999,2.622169,39.376542,,37.128906,14.263923,538.029724,5.795819,232.045628,244.46095,,,331.118702,335.239014,,,,0,0,,,,21.461399,71.487385,72.5851,36.873357,,36.86693,,14.9,14.8,,14.339332,14.3611,14.795506,,9.465614,,61.101769,69.546974,70.502949,78.962829,5.223928,5.235029,4.727303,4.735029,,,,15.41
underway_1200.42708594,42708594,201819020,2018-12-04T12:40:00,43438.527775,MULTIPOINT ((-42.881757 147.341516)),147.341516,-42.881757,0,351.526508,351.799988,,0.017475,-0.09815,-0.25029,0.58222,0.2744,,,1016.134075,33.279999,2.8008,39.405772,,37.200001,14.279,569.368365,5.788248,230.886737,243.424551,,,325.193563,328.269989,,,,0.082383,0,,,,21.508104,71.144713,72.117444,36.933913,,36.92962,,15,14.9,,14.222494,14.2796,14.805721,,9.434614,,70.370926,78.905198,83,91.431455,6.261202,6.265727,6.064093,6.065727,,,,15.39
underway_1200.42708834,42708834,201819020,2018-12-04T13:00:00,43438.541659,MULTIPOINT ((-42.881758 147.341541)),147.341541,-42.881758,0,351.532783,351.799988,,0.009693,0.02497,-0.08365,0.37609,0.18015,,,1016.261992,33.321204,3.083022,39.485462,,37.25,14.261125,618.880978,5.79864,230.117296,242.59519,,,304.327394,308.473832,,,,0,0,,,,21.5156,67.272929,67.304039,37.016758,,37.015923,,14.9,14.8,,14.0611,14.2051,14.779592,,9.432,,5.0095,13.2768,237.8695,7.1114,3.417461,3.4327,3.517424,3.5327,,,,15.38
underway_1200.42709074,42709074,201819020,2018-12-04T13:20:00,43438.555555,MULTIPOINT ((-42.88178 147.341556)),147.341556,-42.88178,0,351.859399,352.200012,,0.029207,-0.07262,-0.15487,0.38005,0.20393,,,1016.530029,33.299999,2.610407,39.248988,,37.221176,14.275882,535.966102,5.800199,230.835364,242.984729,,,296.462006,300.13804,,,,0.22529,0,,,,21.4608,67.241042,68.099998,36.744525,,36.757139,,14.5,14.4,,13.6617,13.7533,14.801271,,9.442386,,305.657137,312.821421,304.328569,312.195704,5.25595,5.268573,5.621887,5.634286,,,,15.39
underway_1200.42709314,42709314,201819020,2018-12-04T13:40:00,43438.569433,MULTIPOINT ((-42.881802 147.34156)),147.34156,-42.881802,0,351.462311,351.799988,,0.011,-0.04756,-0.18426,0.55434,0.29899,,,1016.506109,33.52,2.260017,39.336076,,37.468732,0.005141,474.494155,,216.777374,227.205073,,,291.025947,295.853803,,,,0,0,,,,21.4748,67.073189,67.789618,36.511747,,36.510924,,14.5,14.5,,13.4151,13.565785,14.91753,,9.771614,,21.710916,29.97537,19.09956,27.841744,3.522556,3.535546,3.49018,3.503319,,,,16.67
underway_1200.42709554,42709554,201819020,2018-12-04T14:00:00,43438.583313,MULTIPOINT ((-42.881821 147.341554)),147.341554,-42.881821,0,351.557768,351.799988,,0.00714,-0.072512,-0.285819,0.365902,0.194528,,,1016.636168,33.490002,2.100045,39.695152,,37.43,,446.428875,,211.141861,221.05723,,,288.930299,293.317008,,,,0.16509,0,,,,21.4748,69.672754,69.199997,36.554139,,36.554539,,13.9,14.095583,,12.8072,13.079236,14.95655,,10.095076,,223.941906,232.3419,234.372063,242.729044,1.140724,1.131397,1.007717,1,,,,17.440001
underway_1200.42709794,42709794,201819020,2018-12-04T14:20:00,43438.597219,MULTIPOINT ((-42.881823 147.341556)),147.341556,-42.881823,0,351.374579,351.673911,,0.014305,0.00987,-0.3394,0.55399,0.21412,,,1016.756185,32.758644,2.673976,41.441767,,36.638645,0.426167,547.118644,0.303312,213.549399,222.788124,,,290.355197,294.029612,,,,0.082612,0,,,,21.528999,74.42547,75.086394,36.227365,,36.207629,,13.6,13.5,,12.4053,12.552742,14.921416,,12.211216,,69.6154,78.500009,79.6154,88.400011,2.695495,2.7,2.528521,2.53077,,,,18.731354
underway_1200.42710034,42710034,201819020,2018-12-04T14:40:00,43438.611103,MULTIPOINT ((-42.881853 147.341553)),147.341553,-42.881853,0,351.667369,352,,0.008,0.04555,-0.18731,0.06406,-0.16212,,,1016.80372,34.00144,2.484089,43.230605,,37.98288,0.163939,513.805085,0.075884,179.806491,186.036886,,,289.695099,294.278992,,,,0,0,,,,21.5968,75.548314,72.23447,35.643728,,35.599195,,14,13.605746,,12.584426,12.6874,14.911928,,14.65633,,117.39986,125.549828,113.39986,121.979831,4.178017,4.169993,4.887021,4.879972,,,,20.99144
underway_1200.42710274,42710274,201819020,2018-12-04T15:00:00,43438.624999,MULTIPOINT ((-42.881801 147.341574)),147.341574,-42.881801,0,351.549409,351.8931,,0.022069,0.23172,-0.11714,0.41425,-0.08469,,,1016.880005,36.834665,2.436968,46.162229,,41.074663,0.013819,505.538217,0.010029,132.996046,137.596478,,,285.575508,292.680448,,,,0,0,,,,21.6231,72.699997,73.538116,35.876243,,35.879304,,13.724128,13.8,,12.1638,12.622021,14.909585,,17.254386,,257.5854,266.068328,266.8781,274.782997,2.988366,2.98292,3.184548,3.18292,,,,23.371555
underway_1200.42710514,42710514,201819020,2018-12-04T15:20:00,43438.638883,MULTIPOINT ((-42.881805 147.34157)),147.34157,-42.881805,0,351.677434,352,,0.010153,-0.19489,-0.43726,0.33517,-0.15634,,,1016.900024,40,1.962438,46.926691,,44.521666,0.034196,422.287381,0.017286,102.389333,107.320004,,,288.236042,293.346024,,,,0,0,,,,21.605912,77.926002,77.993251,35.769001,,35.771228,,12.5,12.6,,11.569297,11.89782,14.941973,,18.124462,,235.144114,243.058447,234.858286,242.815378,1.062431,1.057086,0.748209,0.742834,,,,23.83
underway_1200.42710754,42710754,201819020,2018-12-04T15:40:00,43438.652768,MULTIPOINT ((-42.881856 147.341549)),147.341549,-42.881856,0,351.375297,351.700012,,0.02932,0.21468,0.05696,0.31742,-0.02266,,,1017.159973,37.441952,1.957367,48.433074,,41.731952,1.703688,421.397667,0.842316,118.335635,122.531173,,,289.121138,293.267546,,,,0,0,,,,21.6507,78.875585,79.139649,35.874367,,35.861181,,12.9,13,,11.201012,11.637463,14.931836,,19.485121,,31.037089,39.43709,33.158752,42.070918,2.847247,2.856083,2.691347,2.7,,,,25.41161
underway_1200.42710994,42710994,201819020,2018-12-04T16:00:00,43438.666664,MULTIPOINT ((-42.881859 147.341538)),147.341538,-42.881859,0,351.689028,352.100006,,0.015272,-0.06622,-0.26987,0.53828,0.13248,,,1017.387028,35.571766,1.931659,49.298614,,39.701767,0.060775,416.887473,0.034227,134.849804,139.127637,,,296.702761,300.431666,,,,0.224989,0,,,,21.643186,79,78.800003,35.992824,,35.992462,,12.3,12.4,,11.6491,11.569917,14.924274,,20.165689,,231.174983,238.810919,234.90311,242.284675,3.121335,3.108749,3.4932,3.481562,,,,25.790001
underway_1200.42711234,42711234,201819020,2018-12-04T16:20:00,43438.680544,MULTIPOINT ((-42.881849 147.341534)),147.341534,-42.881849,0,351.56076,351.799988,,0.032,0.27684,-0.05783,0.31861,0.06529,,,1017.559998,34.291709,1.95228,49.056386,,38.301708,0.059979,420.505308,0.024,150.502199,155.379747,,,299.233136,302.01001,,,,0.307673,0,,,,21.5832,78.522723,78.699997,36.103974,,36.101773,,12.3,12.5,,11.395801,11.1888,14.902791,,19.805613,,224.9412,232.673556,229.6765,237.276506,1.990315,1.98529,2.18408,2.17941,,,,25.43
underway_1200.42711474,42711474,201819020,2018-12-04T16:40:00,43438.694444,MULTIPOINT ((-42.881848 147.341551)),147.341551,-42.881848,0,351.720662,352,,0.016881,0.14478,-0.08493,0.43419,0.17938,,,1017.706398,33.41,2.149251,48.531156,,37.341815,0.166251,455.061506,0.042356,163.571459,169.18637,,,293.153237,297.822209,,,,0.224953,0,,,,21.542601,79.754709,80.605812,36.228547,,36.225694,,11.9,12.194187,,11.4012,10.8236,14.925953,,19.159,,219.289,227.060094,220.5156,228.167165,5.265164,5.25156,3.716507,3.70312,,,,24.950001
underway_1200.42711714,42711714,201819020,2018-12-04T17:00:00,43438.708322,MULTIPOINT ((-42.881826 147.341542)),147.341542,-42.881826,0,351.509186,351.799988,,0.029,-0.03616,-0.30066,0.5637,0.30945,,,1017.913315,33.126149,2.283288,47.691093,,37.036149,4.494444,478.576882,3.782791,172.720354,179.051251,,,289.862628,293.907007,,,,0.142234,0,,,,21.558843,80.276705,81.599998,36.341437,,36.358362,,12.1,12.1,,11.1834,10.4372,14.919784,,18.200505,,198.5072,205.907682,197.0144,204.539045,4.766247,4.74928,3.017119,3,,,,23.966148
underway_1200.42711954,42711954,201819020,2018-12-04T17:20:00,43438.722202,MULTIPOINT ((-42.881812 147.341528)),147.341528,-42.881812,0,351.528171,351.799988,,0.009456,0.02346,-0.09184,0.43594,0.14794,,,1018.006724,32.889999,2.021693,47.515614,,36.779999,0.203479,432.682927,0.050888,176.508257,182.841864,,,287.561988,291.628128,,,,0.224875,0,,,,21.590654,82.699997,80.711368,36.262561,,36.263615,,12,12.2,,11.117692,10.758652,14.948107,,18.137461,,194.720386,203.068414,157.157942,165.433931,1.553411,1.53191,1.372343,1.351974,,,,23.879999
underway_1200.42712194,42712194,201819020,2018-12-04T17:40:00,43438.736108,MULTIPOINT ((-42.881798 147.341574)),147.341574,-42.881798,0,351.630736,351.899994,,0.022299,0.36867,0.09751,0.30155,-0.12558,,,1018.216749,32.709999,2.086037,47.495998,,36.580002,0.127226,443.971398,0.023,179.2988,185.930123,,,284.865239,288.944,,,,0.083018,0,,,,21.556101,84.099998,83.690958,36.306197,,36.306537,,11.5,11.7,,10.884092,10.383,14.959456,,18.070999,,228.290816,236.19081,229.290816,237.467176,3.130512,3.123639,3.206694,3.2,,,,23.82
underway_1200.42712434,42712434,201819020,2018-12-04T18:00:00,43438.749984,MULTIPOINT ((-42.881813 147.341583)),147.341583,-42.881813,0,351.588379,351.899994,,0.024349,0.20203,0.05914,0.37972,-0.10473,,,1018.393626,32.382084,1.877031,47.479538,,36.23,0.314946,407.303609,0.03151,183.301832,190.01958,,,285.09499,290.705209,,,,0.22479,0,,,,21.5697,85.279411,86.209806,36.290082,,36.285466,,11.52059,11.5,,10.599468,10.1319,14.90176,,18.078686,,209,217.015695,208.769623,216.546587,3.468593,3.446075,2.868691,2.846075,,,,23.922084
underway_1200.42712674,42712674,201819020,2018-12-04T18:20:00,43438.763877,MULTIPOINT ((-42.881793 147.341594)),147.341594,-42.881793,0,351.534546,351.899994,,0.007,0.04582,-0.50678,0.84688,0.19642,,,1018.646907,32.12794,2.001057,47.830925,,35.94794,2.937159,429.062566,0.154929,185.057279,192.012669,,,289.596008,293.676519,,,,4.30785,5.51572,0,2.835212,,21.542601,86.400002,87,36.314587,,36.313923,,11,11.1,,10.3691,10.0843,14.883768,,18.385538,,238.777045,246.799341,244.554089,252.065561,2.684078,2.677704,3.160794,3.155409,,,,24.219999
underway_1200.42712914,42712914,201819020,2018-12-04T18:40:00,43438.777766,MULTIPOINT ((-42.881766 147.341616)),147.341616,-42.881766,0,351.724241,352.100006,,0.021518,0.33346,0.00411,0.26996,-0.10231,,,1018.886951,31.879999,1.999913,47.757774,,35.68,0.59462,428.861849,0.024519,189.327344,196.409328,,,316.79668,321.409812,,,,24.615801,25.510201,12.0985,12.2207,,21.541683,87.400002,87.699997,36.299078,,36.296158,,11,11.1,,10.2549,10.0843,14.840675,,18.334614,,275.215657,283.937229,281.431314,289.709741,1.696977,1.7,1.972137,1.978434,,,,24.120001
underway_1200.42713154,42713154,201819020,2018-12-04T19:00:00,43438.791656,MULTIPOINT ((-42.881768 147.341566)),147.341566,-42.881768,0,351.570841,352,,0.024132,0.24415,-0.04457,0.34981,-0.02216,,,1019.207017,31.53776,2.405945,47.681999,,35.299999,3.373559,500.095541,0.101969,195.594488,203.172402,,,319.660174,323.473999,,,,58.013651,62.611829,29.382,31.4247,,21.542601,87.400002,87.300003,36.342568,,36.344766,,11.1,11.3,,10.609235,10.7622,14.878546,,18.207696,,282.7911,290.965753,286.3733,294.352409,1.953013,1.95822,2.25161,2.25822,,,,23.940001
underway_1200.42713394,42713394,201819020,2018-12-04T19:20:00,43438.805552,MULTIPOINT ((-42.88177 147.341593)),147.341593,-42.88177,0,351.555245,351.799988,,0.022,0.02479,-0.20867,0.46728,0.23853,,,1019.307049,31.732227,2.224368,47.713078,,35.512226,0.023,468.239915,0.019,193.642809,201.288826,,,345.984068,347.88386,,,,116.028337,121.302371,63.949001,68.521651,,21.556101,87.281391,87.400002,36.481113,,36.482692,,11.3,11.3,,10.936891,11.191784,14.832192,,18.082384,,313.371152,321.913805,308.382247,317.602476,0.805128,0.820222,0.84676,0.860666,,,,23.76
underway_1200.42713634,42713634,201819020,2018-12-04T19:40:00,43438.819436,MULTIPOINT ((-42.881834 147.341557)),147.341557,-42.881834,0,351.754268,352.027447,,0.019628,0.1075,-0.09913,0.29715,-0.12879,,,1019.567115,31.742336,2.0292,47.663538,,35.522336,0.040346,434,0.029059,194.177492,202.007289,,,324.000176,326.068047,,,,190.37457,225.237233,105.429001,130.717082,,21.550962,86.919355,87.099998,36.561001,,36.561001,,11.6,11.6,,11.353611,11.629486,14.833726,,17.947538,,320.3099,328.270958,317.9205,325.778901,3.263995,3.28053,3.54512,3.56106,,,,23.639999
