ascat_1,ascat_2,ascat_3,date
-65.2792,138.1275,1,2016096
-65.3066,137.9122,1,2016097
-65.3047,137.6988,1,2016098
-65.2602,137.4812,1,2016099
-65.198,137.3575,1,2016100
-65.1819,137.1385,1,2016101
-65.1539,137.0368,1,2016102
-65.1691,136.9363,1,2016103
-65.1156,136.8723,1,2016104
-65.1156,136.8723,1,2016105
-65.1793,136.4424,1,2016106
-65.2127,136.2623,1,2016107
-65.2408,136.1304,1,2016108
-65.2756,136.0816,1,2016109
-65.2756,136.0816,1,2016110
-65.1733,135.6957,1,2016111
-65.1733,135.6957,1,2016112
-65.0862,135.5884,1,2016113
-65.0862,135.5884,1,2016114
-65.0104,135.5043,1,2016115
-65.0011,135.4842,0,2016116
-64.9981,135.4746,1,2016117
-65.0242,135.4701,1,2016118
-65.0242,135.4701,1,2016119
-65.0242,135.4701,1,2016120
-65.0242,135.4701,1,2016121
-65.0242,135.4701,1,2016122
-65.0218,135.4476,0,2016123
-65.0194,135.425,1,2016124
-65.0194,135.425,1,2016125
-65.0194,135.425,1,2016126
-65.0194,135.425,1,2016127
-65.0194,135.425,1,2016128
-65.0194,135.425,1,2016129
-65.0194,135.425,0,2016130
-65.0194,135.425,1,2016131
-65.0194,135.425,1,2016132
-65.0194,135.425,1,2016133
-65.0194,135.425,0,2016134
-65.0194,135.425,0,2016135
-65.0194,135.425,0,2016136
-65.0194,135.425,1,2016137
-65.0194,135.425,1,2016138
-65.0194,135.425,1,2016139
-65.0194,135.425,1,2016140
-65.0194,135.425,1,2016141
-65.0194,135.425,1,2016142
-65.0194,135.425,1,2016143
-65.0392,135.4725,1,2016144
-65.0392,135.4725,1,2016145
-65.0392,135.4725,1,2016146
-65.0392,135.4725,1,2016147
-65.0392,135.4725,1,2016148
-65.0392,135.4725,1,2016149
-65.0392,135.4725,1,2016150
-65.0392,135.4725,1,2016151
-65.0392,135.4725,1,2016152
-65.0392,135.4725,1,2016153
-65.0392,135.4725,1,2016154
-65.0392,135.4725,0,2016155
-65.0392,135.4725,1,2016156
-65.0392,135.4725,1,2016157
-65.0392,135.4725,1,2016158
-65.0392,135.4725,1,2016159
-65.0392,135.4725,1,2016160
-65.0392,135.4725,1,2016161
-65.0392,135.4725,0,2016162
-65.0392,135.4725,1,2016163
-65.0392,135.4725,1,2016164
-65.0392,135.4725,1,2016165
-65.0392,135.4725,1,2016182
-65.0392,135.4725,1,2016183
-65.0392,135.4725,1,2016184
-65.0392,135.4725,0,2016185
-65.0392,135.4725,1,2016186
-65.0392,135.4725,0,2016187
-65.0392,135.4725,1,2016188
-65.0392,135.4725,1,2016189
-65.0392,135.4725,1,2016190
-65.0392,135.4725,1,2016191
-65.0392,135.4725,1,2016192
-65.0392,135.4725,1,2016193
-65.0419,135.4702,0,2016194
-65.0468,135.466,0,2016195
