ascat_1,ascat_2,ascat_3,date
-77.0817,-155.3117,1,2016061
-77.0817,-155.3117,1,2016062
-77.0817,-155.3117,1,2016063
-77.0817,-155.3117,1,2016064
-77.0817,-155.3117,1,2016065
-77.0817,-155.3117,1,2016066
-77.0817,-155.3117,1,2016067
-77.0817,-155.3117,0,2016068
-77.0817,-155.3117,1,2016069
-77.0817,-155.3117,1,2016070
-77.0817,-155.3117,1,2016071
-77.0817,-155.3117,1,2016072
-77.0817,-155.3117,1,2016073
-77.0817,-155.3117,1,2016074
-77.0817,-155.3117,0,2016075
-77.0817,-155.3117,1,2016076
-77.0817,-155.3117,1,2016077
-77.0817,-155.3117,1,2016078
-77.0817,-155.3117,1,2016079
-77.0817,-155.3117,1,2016080
-77.0817,-155.3117,1,2016081
-77.0817,-155.3117,0,2016082
-77.0817,-155.3117,1,2016083
-77.0817,-155.3117,1,2016084
-77.0817,-155.3117,1,2016085
-77.0817,-155.3117,1,2016086
-77.0817,-155.3117,1,2016087
-77.0817,-155.3117,1,2016088
-77.0817,-155.3117,0,2016089
-77.0817,-155.3117,1,2016090
-77.0817,-155.3117,1,2016091
-77.0817,-155.3117,1,2016092
-77.0817,-155.3117,1,2016093
-77.0817,-155.3117,1,2016094
-77.0817,-155.3117,1,2016095
-77.0817,-155.3117,0,2016096
-77.0817,-155.3117,1,2016097
-77.0817,-155.3117,1,2016098
-77.0817,-155.3117,1,2016099
-77.0817,-155.3117,1,2016100
-77.0817,-155.3117,1,2016101
-77.0817,-155.3117,1,2016102
-77.0817,-155.3117,0,2016103
-77.0817,-155.3117,1,2016104
-77.0817,-155.3117,1,2016105
-77.0817,-155.3117,1,2016106
-77.0817,-155.3117,1,2016107
-77.0817,-155.3117,1,2016108
-77.0817,-155.3117,1,2016109
-77.0817,-155.3117,1,2016110
-77.0817,-155.3117,1,2016111
-77.0817,-155.3117,1,2016112
-77.0817,-155.3117,1,2016113
-77.0817,-155.3117,1,2016114
-77.0817,-155.3117,1,2016115
-77.0817,-155.3117,0,2016116
-77.0817,-155.3117,1,2016117
-77.0817,-155.3117,1,2016118
-77.0817,-155.3117,1,2016119
-77.0817,-155.3117,1,2016120
-77.0817,-155.3117,1,2016121
-77.0817,-155.3117,1,2016122
-77.0817,-155.3117,0,2016123
-77.0817,-155.3117,1,2016124
-77.0817,-155.3117,1,2016125
-77.0817,-155.3117,1,2016126
-77.0817,-155.3117,1,2016127
-77.0817,-155.3117,1,2016128
-77.0817,-155.3117,1,2016129
-77.0868,-155.3611,0,2016130
-77.0919,-155.4106,1,2016131
-77.08,-155.4058,1,2016132
-77.08,-155.4058,1,2016133
-77.08,-155.4058,0,2016134
-77.08,-155.4058,0,2016135
-77.08,-155.4058,0,2016136
-77.08,-155.4058,1,2016137
-77.08,-155.4058,1,2016138
-77.08,-155.4058,1,2016139
-77.08,-155.4058,1,2016140
-77.08,-155.4058,1,2016141
-77.08,-155.4058,1,2016142
-77.08,-155.4058,1,2016143
-77.08,-155.4058,0,2016144
-77.08,-155.4058,1,2016145
-77.08,-155.4058,1,2016146
-77.08,-155.4058,1,2016147
-77.08,-155.4058,1,2016148
-77.08,-155.4058,1,2016149
-77.08,-155.4058,1,2016150
-77.08,-155.4058,1,2016151
-77.08,-155.4058,1,2016152
-77.08,-155.4058,1,2016153
-77.08,-155.4058,1,2016154
-77.08,-155.4058,0,2016155
-77.08,-155.4058,1,2016156
-77.08,-155.4058,1,2016157
-77.08,-155.4058,1,2016158
-77.08,-155.4058,1,2016159
-77.08,-155.4058,1,2016160
-77.08,-155.4058,1,2016161
-77.08,-155.4058,0,2016162
-77.08,-155.4058,1,2016163
-77.08,-155.4058,1,2016164
-77.08,-155.4058,1,2016165
-77.08,-155.4058,1,2016182
-77.08,-155.4058,1,2016183
-77.08,-155.4058,1,2016184
-77.08,-155.4058,0,2016185
-77.08,-155.4058,1,2016186
-77.08,-155.4058,0,2016187
-77.08,-155.4058,1,2016188
-77.08,-155.4058,1,2016189
-77.08,-155.4058,1,2016190
-77.08,-155.4058,1,2016191
-77.08,-155.4058,1,2016192
-77.08,-155.4058,1,2016193
-77.0796,-155.3941,0,2016194
-77.0782,-155.3684,0,2016195
-77.0758,-155.3427,0,2016196
-77.0723,-155.331,1,2016197
-77.0568,-155.4013,1,2016198
-77.0804,-155.4097,1,2016199
-77.0656,-155.4874,1,2016201
-77.0656,-155.4874,1,2016202
-77.0656,-155.4874,1,2016203
-77.0656,-155.4874,1,2016204
-77.0656,-155.4874,1,2016205
-77.0656,-155.4874,1,2016206
-77.0656,-155.4874,1,2016207
-77.0653,-155.4048,0,2016208
-77.0642,-155.2524,1,2016209
-77.0472,-155.088,1,2016210
-77.0229,-155.1163,1,2016211
-77.0493,-155.2176,1,2016212
-77.0782,-155.167,1,2016213
-77.0734,-155.129,1,2016215
-77.0916,-155.4163,1,2016216
-77.075,-155.4683,1,2016217
-77.0764,-155.3703,1,2016218
-77.0764,-155.3703,1,2016219
-77.0764,-155.3703,1,2016220
-77.0777,-155.2724,1,2016221
-77.0823,-155.5396,1,2016222
-77.0718,-155.4364,1,2016223
-77.0549,-155.2717,1,2016224
-77.0595,-155.5384,1,2016225
-77.0341,-155.5041,1,2016226
-77.0757,-155.4669,1,2016227
-77.0859,-155.3877,0,2016228
-77.0951,-155.3318,1,2016229
-77.1213,-155.3735,1,2016230
-77.0784,-155.509,1,2016232
-77.0522,-155.4672,1,2016233
-77.0623,-155.4467,1,2016234
-77.062,-155.4474,0,2016235
-77.0616,-155.4481,1,2016236
-77.0616,-155.4481,1,2016237
-77.069,-155.4092,0,2016238
-77.0764,-155.3703,1,2016239
-77.0764,-155.3703,1,2016240
-77.0764,-155.3703,1,2016241
-77.0764,-155.3703,1,2016242
-77.0717,-155.38,0,2016243
-77.067,-155.3896,1,2016244
-77.067,-155.3896,1,2016245
-77.0737,-155.3996,0,2016246
-77.0804,-155.4097,1,2016247
-77.0764,-155.3703,1,2016248
-77.0764,-155.3703,1,2016249
-77.0784,-155.39,0,2016250
-77.0804,-155.4097,1,2016251
-77.0804,-155.4097,1,2016252
-77.0804,-155.4097,1,2016253
-77.0804,-155.4097,1,2016254
-77.071,-155.4289,0,2016255
-77.0616,-155.4481,1,2016256
-77.0616,-155.4481,1,2016257
-77.0576,-155.4165,0,2016258
-77.0536,-155.3694,1,2016259
-77.0622,-155.3428,1,2016260
-77.0622,-155.3428,1,2016261
-77.0622,-155.3428,1,2016262
-77.0631,-155.3517,0,2016263
-77.0658,-155.3782,0,2016264
-77.0703,-155.4214,1,2016265
-77.0871,-155.5865,1,2016266
-77.0798,-155.5151,1,2016267
-77.0629,-155.3502,1,2016268
-77.046,-155.1858,1,2016269
-77.0708,-155.3161,1,2016270
-77.0877,-155.481,1,2016271
-77.0629,-155.3502,1,2016272
-77.05,-155.225,1,2016273
-77.0622,-155.3428,1,2016274
-77.0622,-155.3428,1,2016275
-77.0582,-155.3328,0,2016276
-77.0488,-155.3227,1,2016277
-77.0287,-155.4587,1,2016278
-77.035,-155.5057,0,2016279
-77.0475,-155.5243,1,2016280
-77.0636,-155.3489,1,2016281
-77.0609,-155.4406,1,2016282
-77.0587,-155.4246,0,2016283
-77.0576,-155.4087,1,2016284
-77.0576,-155.4087,1,2016285
-77.0656,-155.4223,0,2016286
-77.0885,-155.4885,1,2016288
-77.0469,-155.5256,1,2016289
-77.0945,-155.4286,1,2016290
-77.0697,-155.5268,1,2016292
-77.0697,-155.5268,1,2016293
-77.0844,-155.4491,1,2016295
-77.0844,-155.4491,1,2016296
-77.0764,-155.3703,1,2016297
-77.0764,-155.3703,1,2016298
-77.0764,-155.3703,1,2016299
-77.0791,-155.3481,0,2016300
-77.0817,-155.3117,1,2016301
-77.0675,-155.2842,1,2016302
-77.0675,-155.2842,1,2016303
-77.0675,-155.2842,1,2016304
-77.0648,-155.3135,0,2016305
-77.0622,-155.3428,1,2016306
-77.0622,-155.3428,1,2016307
-77.0622,-155.3428,1,2016308
-77.0622,-155.3428,1,2016309
-77.0622,-155.3428,1,2016310
-77.0622,-155.3428,1,2016311
-77.0629,-155.2939,0,2016312
-77.0635,-155.2449,1,2016313
-77.0635,-155.2449,1,2016314
-77.0635,-155.2449,1,2016315
-77.0421,-155.3126,0,2016316
-77.0206,-155.3803,1,2016317
-77.0869,-155.2443,1,2016318
-77.1071,-155.3458,1,2016320
-77.0878,-155.4898,1,2016321
-77.0522,-155.4672,1,2016323
-77.0489,-155.4266,1,2016324
-77.0958,-155.3305,1,2016325
-77.1039,-155.3139,1,2016327
-77.1039,-155.3139,1,2016328
-77.1039,-155.3139,1,2016329
-77.1039,-155.3139,1,2016330
-77.1039,-155.3139,1,2016331
-77.1039,-155.3139,1,2016332
-77.1039,-155.3139,1,2016333
-77.1039,-155.3139,1,2016334
-77.1106,-155.491,1,2016336
-77.1274,-155.6566,1,2016337
-77.096,-155.3481,1,2016338
-77.0851,-155.3524,1,2016339
-77.0794,-155.4122,0,2016340
-77.075,-155.4683,1,2016341
-77.071,-155.4289,1,2016342
-77.071,-155.4289,1,2016343
-77.0363,-155.2003,0,2016344
-77.0016,-154.9717,1,2016345
-77.027,-155.0703,1,2016346
-77.027,-155.0703,1,2016347
-77.0356,-155.2018,1,2016348
-77.0356,-155.2018,1,2016349
-77.0356,-155.2018,1,2016350
-77.0356,-155.2018,1,2016351
-77.0441,-155.2841,1,2016352
-77.0519,-155.1676,1,2016353
-77.0519,-155.1676,1,2016354
-77.0519,-155.1676,1,2016355
-77.0519,-155.1676,1,2016356
-77.0149,-155.1945,1,2016357
-77.0149,-155.1945,1,2016358
-76.9941,-155.1375,1,2016359
-76.9941,-155.1375,1,2016360
-76.9941,-155.1375,1,2016361
-77.0519,-155.1181,1,2016362
-77.0519,-155.1181,1,2016363
-77.0519,-155.1181,1,2016364
-77.0519,-155.1181,1,2016365
-77.0519,-155.1181,1,2016366
-77.0519,-155.1181,1,2017001
-77.0519,-155.1181,1,2017002
-77.0519,-155.1181,0,2017003
-77.0519,-155.1181,1,2017004
-77.0519,-155.1181,1,2017005
-77.0519,-155.1181,0,2017006
