ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,size_1,size_2
-65.8706,50.8368,1,2014251,0,0,0,0,0
-65.8842,50.8391,1,2014252,0,0,0,0,0
-65.864,50.8487,1,2014253,0,0,0,0,0
-65.8596,50.7972,1,2014254,0,0,0,0,0
-65.8752,50.8891,1,2014255,-65.86,50.73,1,20,8
-65.9196,50.8314,1,2014256,-65.86,50.7295,0,0,0
-65.9288,50.8189,0,2014257,-65.86,50.7281,0,0,0
-65.9321,50.8052,1,2014258,-65.86,50.7259,0,0,0
-65.9079,50.7009,1,2014259,-65.86,50.7228,0,0,0
-65.9259,50.8187,1,2014260,-65.86,50.7191,0,0,0
-65.9036,50.8018,1,2014261,-65.86,50.7148,0,0,0
-65.8701,50.8672,1,2014262,-65.86,50.71,1,20,8
-65.877,50.8241,1,2014263,-65.86,50.7021,0,0,0
-65.8893,50.861,1,2014264,-65.86,50.6886,0,0,0
-65.8877,50.8311,1,2014265,-65.86,50.67,0,0,0
-65.8843,50.6556,1,2014266,-65.86,50.6466,0,0,0
-65.9408,50.6656,1,2014267,-65.86,50.6185,0,0,0
-65.9942,50.7117,1,2014268,-65.86,50.5862,0,0,0
