ascat_1,ascat_2,ascat_3,date
-67.6052,-58.1984,1,2016288
-67.3612,-58.5922,1,2016289
-67.2682,-58.4951,1,2016290
-67.249,-58.5147,0,2016291
-67.2337,-58.5539,1,2016292
-67.2,-58.6071,1,2016293
-67.2582,-58.5303,0,2016294
-67.3164,-58.4534,1,2016295
-67.2259,-58.5967,1,2016296
-67.1226,-58.6072,1,2016297
-67.1791,-58.4902,1,2016298
-67.1719,-58.3496,1,2016299
-67.2646,-58.4609,0,2016300
-67.3971,-58.5722,1,2016301
-67.4617,-58.5553,1,2016302
-67.4926,-58.4421,1,2016303
-67.6,-58.4571,1,2016304
-67.6098,-58.4797,0,2016305
-67.6129,-58.4941,1,2016306
-67.6129,-58.4941,1,2016307
-67.5946,-58.3686,1,2016308
-67.5863,-58.5699,1,2016309
-67.5118,-58.592,1,2016310
-67.4475,-58.6657,1,2016311
-67.4351,-58.6974,0,2016312
-67.4254,-58.7313,1,2016313
-67.4036,-58.827,1,2016314
-66.8631,-57.803,1,2016315
-66.7964,-57.5775,1,2016316
-66.8273,-57.8358,1,2016317
-66.8357,-58.0589,1,2016318
-66.8055,-58.0362,0,2016319
-66.7669,-58.0135,1,2016320
-66.7551,-58.0642,1,2016321
-66.7423,-58.1603,0,2016322
-66.7283,-58.226,1,2016323
-66.7117,-58.1304,1,2016324
-66.6908,-58.0458,1,2016325
-66.6738,-58.0478,0,2016326
-66.6486,-58.0546,1,2016327
-66.5509,-58.2962,1,2016328
-66.5062,-58.2748,1,2016329
-66.4489,-58.3652,1,2016330
-66.5047,-58.2495,1,2016331
-66.5397,-58.1951,1,2016332
-66.5385,-58.2266,1,2016333
-66.5091,-58.3315,1,2016334
-66.5173,-58.4632,0,2016335
-66.5255,-58.5424,1,2016336
-66.5236,-58.4527,1,2016337
-66.5171,-58.4627,1,2016338
-66.4834,-58.5143,1,2016339
-66.52,-58.6645,1,2016340
-66.52,-58.6645,1,2016341
-66.52,-58.6645,1,2016342
-66.52,-58.6645,1,2016343
-66.4983,-58.7232,1,2016344
-66.4983,-58.7232,1,2016345
-66.4934,-58.8461,1,2016346
-66.4934,-58.8461,1,2016347
-66.4934,-58.8461,1,2016348
-66.4934,-58.8461,1,2016349
-66.4934,-58.8461,1,2016350
-66.4934,-58.8461,1,2016351
-66.4934,-58.8461,1,2016352
-66.4806,-59.0321,1,2016353
-66.4806,-59.0321,1,2016354
-66.4806,-59.0321,1,2016355
-66.4806,-59.0321,1,2016356
-66.4806,-59.0321,1,2016357
-66.4489,-59.0921,1,2016358
-66.4371,-59.1865,1,2016359
-66.4371,-59.1865,1,2016360
-66.4371,-59.1865,1,2016361
-66.4828,-59.2331,1,2016362
-66.4325,-59.1672,1,2016363
-66.4325,-59.1672,1,2016364
-66.4569,-59.2207,1,2016365
-66.4569,-59.2207,1,2016366
-66.4569,-59.2207,0,2017001
-66.4569,-59.2207,1,2017002
-66.4643,-59.1072,1,2017003
-66.4643,-59.1072,1,2017004
-66.4321,-59.1173,1,2017005
-66.4321,-59.1173,0,2017006
-66.4321,-59.1173,1,2017007
-66.4321,-59.1173,1,2017008
-66.4321,-59.1173,1,2017009
-66.4321,-59.1173,0,2017010
-66.4321,-59.1173,1,2017011
-66.4321,-59.1173,1,2017012
-66.4321,-59.1173,1,2017013
-66.2695,-59.7374,1,2017014
-66.2054,-59.7534,1,2017015
-66.2054,-59.7534,1,2017016
-66.1304,-59.7739,1,2017017
-66.1304,-59.7739,1,2017018
-66.1304,-59.7739,0,2017019
-66.1304,-59.7739,1,2017020
-66.1304,-59.7739,1,2017021
-66.1304,-59.7739,1,2017022
-66.1304,-59.7739,1,2017023
-66.0596,-59.7633,1,2017024
-66.0596,-59.7633,1,2017025
-66.0596,-59.7633,1,2017026
-66.0596,-59.7633,1,2017027
-66.0596,-59.7633,0,2017028
-66.0596,-59.7633,1,2017029
-66.0596,-59.7633,1,2017030
-66.0596,-59.7633,0,2017031
-66.0596,-59.7633,0,2017032
-66.0596,-59.7633,0,2017033
-66.0596,-59.7633,0,2017034
-66.0596,-59.7633,0,2017035
-66.0596,-59.7633,0,2017036
-66.0596,-59.7633,1,2017037
-66.0596,-59.7633,1,2017038
-66.0596,-59.7633,1,2017039
-66.0596,-59.7633,1,2017040
-66.0596,-59.7633,0,2017041
-66.0596,-59.7633,0,2017042
-66.0596,-59.7633,1,2017043
-65.8682,-59.87,1,2017044
-65.8682,-59.87,1,2017045
-65.8682,-59.87,1,2017046
-65.8682,-59.87,1,2017047
-65.8046,-59.7929,1,2017048
-65.8046,-59.7929,1,2017049
-65.8046,-59.7929,1,2017050
-65.8046,-59.7929,1,2017051
-65.8046,-59.7929,1,2017052
-65.8046,-59.7929,1,2017053
-65.8046,-59.7929,1,2017054
-65.8046,-59.7929,1,2017055
-65.8046,-59.7929,1,2017056
-65.7219,-59.971,1,2017057
-65.7219,-59.971,1,2017058
-65.7219,-59.971,1,2017059
-65.7219,-59.971,1,2017060
-65.7219,-59.971,1,2017061
-65.7219,-59.971,1,2017062
-65.7219,-59.971,1,2017063
-65.7219,-59.971,1,2017064
-65.7219,-59.971,1,2017065
-65.7219,-59.971,0,2017066
-65.7219,-59.971,1,2017067
-65.7219,-59.971,1,2017068
-65.709,-59.5826,1,2017069
-65.709,-59.5826,1,2017070
-65.709,-59.5826,1,2017071
-65.709,-59.5826,1,2017072
-65.709,-59.5826,1,2017073
-65.709,-59.5826,1,2017074
-65.709,-59.5826,1,2017075
-65.709,-59.5826,1,2017076
-65.7488,-59.7491,1,2017077
-65.7488,-59.7491,1,2017078
-65.7488,-59.7491,1,2017079
-65.7311,-59.6751,1,2017080
-65.7311,-59.6751,1,2017081
-65.7311,-59.6751,1,2017082
-65.7496,-59.5625,1,2017083
-65.7496,-59.5625,1,2017084
-65.7496,-59.5625,1,2017085
-65.672,-59.4087,0,2017086
-65.5943,-59.2549,1,2017087
-65.5943,-59.2549,1,2017088
-65.6483,-59.2402,1,2017089
-65.6483,-59.2402,1,2017090
-65.6483,-59.2402,1,2017091
-65.6483,-59.2402,1,2017092
-65.6483,-59.2402,1,2017093
-65.6483,-59.2402,1,2017094
-65.5657,-59.3709,1,2017095
-65.5657,-59.3709,0,2017096
-65.5657,-59.3709,0,2017097
-65.5657,-59.3709,0,2017098
-65.5657,-59.3709,1,2017099
-65.5657,-59.3709,0,2017100
-65.5657,-59.3709,1,2017101
-65.5657,-59.3709,1,2017102
-65.5657,-59.3709,1,2017103
-65.5657,-59.3709,1,2017104
-65.5096,-59.3282,1,2017105
-65.5096,-59.3282,1,2017106
-65.5282,-59.2829,1,2017107
-65.5282,-59.2829,1,2017108
-65.5282,-59.2829,1,2017109
-65.5282,-59.2829,1,2017110
-65.5282,-59.2829,1,2017111
-65.5282,-59.2829,1,2017112
-65.5282,-59.2829,1,2017113
-65.5282,-59.2829,1,2017114
-65.5282,-59.2829,1,2017115
-65.5282,-59.2829,1,2017116
-65.5282,-59.2829,1,2017117
-65.5282,-59.2829,1,2017118
-65.5282,-59.2829,1,2017119
-65.4503,-59.2852,1,2017120
-65.4503,-59.2852,1,2017121
-65.4503,-59.2852,0,2017122
-65.4503,-59.2852,1,2017123
-65.4503,-59.2852,1,2017124
-65.4503,-59.2852,1,2017125
-65.4503,-59.2852,1,2017126
-65.4503,-59.2852,1,2017127
-65.4503,-59.2852,0,2017128
-65.4503,-59.2852,1,2017129
-65.4503,-59.2852,1,2017130
-65.4503,-59.2852,1,2017131
-65.4503,-59.2852,0,2017132
-65.4503,-59.2852,1,2017133
-65.4503,-59.2852,1,2017134
-65.4503,-59.2852,1,2017135
-65.4503,-59.2852,1,2017136
-65.4503,-59.2852,1,2017137
-65.4503,-59.2852,0,2017138
-65.4503,-59.2852,1,2017139
-65.4503,-59.2852,0,2017140
-65.4503,-59.2852,1,2017141
-65.4503,-59.2852,1,2017142
-65.3138,-59.0466,1,2017143
-65.3138,-59.0466,1,2017144
-65.3138,-59.0466,1,2017145
-65.3207,-59.0738,0,2017146
-65.3276,-59.101,1,2017147
-65.3276,-59.101,1,2017148
-65.3276,-59.101,1,2017149
-65.3276,-59.101,1,2017150
-65.3276,-59.101,1,2017151
